指标名称,中证国债到期收益率:2年
2017/8/23,3.4836
2017/8/24,3.4106
2017/8/25,3.5006
2017/8/28,3.5194
2017/8/29,3.5147
2017/8/30,3.494
2017/8/31,3.5063
2017/9/1,3.522
2017/9/4,3.5061
2017/9/5,3.4942
2017/9/6,3.5602
2017/9/7,3.5353
2017/9/8,3.5107
2017/9/11,3.491
2017/9/12,3.5085
2017/9/13,3.5081
2017/9/14,3.5123
2017/9/15,3.5033
2017/9/18,3.5161
2017/9/19,3.5059
2017/9/20,3.5341
2017/9/21,3.535
2017/9/22,3.5216
2017/9/25,3.5105
2017/9/26,3.5081
2017/9/27,3.5312
2017/9/28,3.5244
2017/9/29,3.4998
2017/10/9,3.5253
2017/10/10,3.5357
2017/10/11,3.535
2017/10/12,3.527
2017/10/13,3.5408
2017/10/16,3.5319
2017/10/17,3.5497
2017/10/18,3.5457
2017/10/19,3.5458
2017/10/20,3.5448
2017/10/23,3.5531
2017/10/24,3.55
2017/10/25,3.546
2017/10/26,3.5929
2017/10/27,3.5683
2017/10/30,3.5796
2017/10/31,3.6582
2017/11/1,3.6144
2017/11/2,3.6417
2017/11/3,3.6422
2017/11/6,3.6491
2017/11/7,3.6491
2017/11/8,3.6318
2017/11/9,3.6522
2017/11/10,3.6594
2017/11/13,3.6714
2017/11/14,3.7036
2017/11/15,3.673
2017/11/16,3.6489
2017/11/17,3.6917
2017/11/20,3.6706
2017/11/21,3.6718
2017/11/22,3.6843
2017/11/23,3.7272
2017/11/24,3.683
2017/11/27,3.7256
2017/11/28,3.7164
2017/11/29,3.713
2017/11/30,3.699
2017/12/1,3.6936
2017/12/4,3.6834
2017/12/5,3.6983
2017/12/6,3.686
2017/12/7,3.7462
2017/12/8,3.7405
2017/12/11,3.7672
2017/12/12,3.7681
2017/12/13,3.7821
2017/12/14,3.7819
2017/12/15,3.7645
2017/12/18,3.7527
2017/12/19,3.7526
2017/12/20,3.7541
2017/12/21,3.7927
2017/12/22,3.7838
2017/12/25,3.7902
2017/12/26,3.7904
2017/12/27,3.7855
2017/12/28,3.7966
2017/12/29,3.7847
2018/1/2,3.7793
2018/1/3,3.698
2018/1/4,3.6972
2018/1/5,3.6416
2018/1/8,3.6143
2018/1/9,3.6143
2018/1/10,3.5996
2018/1/11,3.628
2018/1/12,3.6044
2018/1/15,3.6289
2018/1/16,3.6017
2018/1/17,3.6168
2018/1/18,3.6098
2018/1/19,3.6047
2018/1/22,3.5686
2018/1/23,3.572
2018/1/24,3.5729
2018/1/25,3.5828
2018/1/26,3.5604
2018/1/29,3.5611
2018/1/30,3.5444
2018/1/31,3.5436
2018/2/1,3.5254
2018/2/2,3.5149
2018/2/5,3.5398
2018/2/6,3.5196
2018/2/7,3.5079
2018/2/8,3.5093
2018/2/9,3.5203
2018/2/12,3.5239
2018/2/13,3.5351
2018/2/14,3.5235
2018/2/22,3.5039
2018/2/23,3.5179
2018/2/26,3.4034
2018/2/27,3.3561
2018/2/28,3.4148
2018/3/1,3.3921
2018/3/2,3.3929
2018/3/5,3.4389
2018/3/6,3.4201
2018/3/7,3.4226
2018/3/8,3.4022
2018/3/9,3.4159
2018/3/12,3.4105
2018/3/13,3.4315
2018/3/14,3.4174
2018/3/15,3.4284
2018/3/16,3.4585
2018/3/19,3.4227
2018/3/20,3.4453
2018/3/21,3.3949
2018/3/22,3.4166
2018/3/23,3.4287
2018/3/26,3.4047
2018/3/27,3.4336
2018/3/28,3.4636
2018/3/29,3.4488
2018/3/30,3.4512
2018/4/2,3.4519
2018/4/3,3.4537
2018/4/4,3.4227
2018/4/9,3.3947
2018/4/10,3.3909
2018/4/11,3.3592
2018/4/12,3.3456
2018/4/13,3.2753
2018/4/16,3.3287
2018/4/17,3.2047
2018/4/18,3.1674
2018/4/19,3.0499
2018/4/20,3.1097
2018/4/23,3.1583
2018/4/24,3.1845
2018/4/25,3.1261
2018/4/26,3.1608
2018/4/27,3.1433
2018/5/2,3.2032
2018/5/3,3.1717
2018/5/4,3.1562
2018/5/7,3.141
2018/5/8,3.126
2018/5/9,3.102
2018/5/10,3.0771
2018/5/11,3.0961
2018/5/14,3.1516
2018/5/15,3.1599
2018/5/16,3.1991
2018/5/17,3.1571
2018/5/18,3.1359
2018/5/21,3.1486
2018/5/22,3.2031
2018/5/23,3.1915
2018/5/24,3.2157
2018/5/25,3.2161
2018/5/28,3.2178
2018/5/29,3.2181
2018/5/30,3.2291
2018/5/31,3.2419
2018/6/1,3.2538
2018/6/4,3.2995
2018/6/5,3.3149
2018/6/6,3.3233
2018/6/7,3.328
2018/6/8,3.3636
2018/6/11,3.3628
2018/6/12,3.3641
2018/6/13,3.3547
2018/6/14,3.3339
2018/6/15,3.2912
2018/6/19,3.2898
2018/6/20,3.3379
2018/6/21,3.3484
2018/6/22,3.3694
2018/6/25,3.3384
2018/6/26,3.3436
2018/6/27,3.3436
2018/6/28,3.301
2018/6/29,3.2334
2018/7/2,3.198
2018/7/3,3.219
2018/7/4,3.2054
2018/7/5,3.188
2018/7/6,3.1722
2018/7/9,3.2078
2018/7/10,3.2466
2018/7/11,3.215
2018/7/12,3.1931
2018/7/13,3.205
2018/7/16,3.1449
2018/7/17,3.1428
2018/7/18,3.172
2018/7/19,3.1612
2018/7/20,3.1768
2018/7/23,3.1794
2018/7/24,3.1751
2018/7/25,3.1642
2018/7/26,3.1186
2018/7/27,3.0665
2018/7/30,3.0306
2018/7/31,3.0174
2018/8/1,2.9773
2018/8/2,2.9485
2018/8/3,2.94
2018/8/6,2.9048
2018/8/7,2.7747
2018/8/8,2.841
2018/8/9,2.9082
2018/8/10,2.9895
2018/8/13,3.0568
2018/8/14,3.0361
2018/8/15,3.0071
2018/8/16,3.0635
2018/8/17,3.1013
2018/8/20,3.1319
2018/8/21,3.1674
2018/8/22,3.1688
2018/8/23,3.1501
2018/8/24,3.0961
2018/8/27,3.1047
2018/8/28,3.137
2018/8/29,3.1191
2018/8/30,3.1265
2018/8/31,3.1094
2018/9/3,3.1149
2018/9/4,3.1494
2018/9/5,3.1566
2018/9/6,3.1658
2018/9/7,3.1452
2018/9/10,3.1497
2018/9/11,3.1743
2018/9/12,3.2086
2018/9/13,3.1506
2018/9/14,3.1594
2018/9/17,3.1421
2018/9/18,3.141
2018/9/19,3.1517
2018/9/20,3.2227
2018/9/21,3.2118
2018/9/25,3.211
2018/9/26,3.2015
2018/9/27,3.1957
2018/9/28,3.1661
2018/10/8,3.1575
2018/10/9,3.145
2018/10/10,3.1509
2018/10/11,3.0848
2018/10/12,3.097
2018/10/15,3.0852
2018/10/16,3.0892
2018/10/17,3.1263
2018/10/18,3.0921
2018/10/19,3.0884
2018/10/22,3.1129
2018/10/23,3.1117
2018/10/24,3.1042
2018/10/25,3.0975
2018/10/26,3.079
2018/10/29,3.0486
2018/10/30,3.0889
2018/10/31,3.0464
2018/11/1,3.036
2018/11/2,3.0521
2018/11/5,3.0119
2018/11/6,2.9938
2018/11/7,2.9764
2018/11/8,2.9255
2018/11/9,2.8887
2018/11/12,2.8789
2018/11/13,2.8638
2018/11/14,2.7529
2018/11/15,2.7501
2018/11/16,2.731
2018/11/19,2.7426
2018/11/20,2.7564
2018/11/21,2.7892
2018/11/22,2.7304
2018/11/23,2.7442
2018/11/26,2.7713
2018/11/27,2.7725
2018/11/28,2.7349
2018/11/29,2.7461
2018/11/30,2.7111
2018/12/3,2.7482
2018/12/4,2.7149
2018/12/5,2.6956
2018/12/6,2.6674
2018/12/7,2.6461
2018/12/10,2.6564
2018/12/11,2.6839
2018/12/12,2.6502
2018/12/13,2.6818
2018/12/14,2.7315
2018/12/17,2.6997
2018/12/18,2.7557
2018/12/19,2.7829
2018/12/20,2.7753
2018/12/21,2.7948
2018/12/24,2.781
2018/12/25,2.8202
2018/12/26,2.7854
2018/12/27,2.7793
2018/12/28,2.7941
2019/1/2,2.6799
2019/1/3,2.6405
2019/1/4,2.634
2019/1/7,2.6075
2019/1/8,2.5581
2019/1/9,2.5688
2019/1/10,2.5787
2019/1/11,2.6127
2019/1/14,2.6181
2019/1/15,2.6392
2019/1/16,2.6431
2019/1/17,2.5775
2019/1/18,2.5768
2019/1/21,2.5748
2019/1/22,2.5948
2019/1/23,2.5924
2019/1/24,2.5726
2019/1/25,2.5818
2019/1/28,2.5863
2019/1/29,2.5687
2019/1/30,2.5381
2019/1/31,2.5806
2019/2/1,2.5308
2019/2/11,2.5379
2019/2/12,2.495
2019/2/13,2.4912
2019/2/14,2.5165
2019/2/15,2.5075
2019/2/18,2.5064
2019/2/19,2.5212
2019/2/20,2.5159
2019/2/21,2.5144
2019/2/22,2.5323
2019/2/25,2.5372
2019/2/26,2.5907
2019/2/27,2.6034
2019/2/28,2.6308
2019/3/1,2.6251
2019/3/4,2.6388
2019/3/5,2.6459
2019/3/6,2.6512
2019/3/7,2.682
2019/3/8,2.6458
2019/3/11,2.6068
2019/3/12,2.6274
2019/3/13,2.6619
2019/3/14,2.6555
2019/3/15,2.6259
2019/3/18,2.6261
2019/3/19,2.6206
2019/3/20,2.6466
2019/3/21,2.616
2019/3/22,2.6065
2019/3/25,2.624
2019/3/26,2.6095
2019/3/27,2.5762
2019/3/28,2.567
2019/3/29,2.5761
2019/4/1,2.5974
2019/4/2,2.6413
2019/4/3,2.7236
2019/4/4,2.7468
2019/4/8,2.7119
2019/4/9,2.7148
2019/4/10,2.7537
2019/4/11,2.6978
2019/4/12,2.7412
2019/4/15,2.7928
2019/4/16,2.845
2019/4/17,2.8727
2019/4/18,2.9331
2019/4/19,2.8557
2019/4/22,2.8589
2019/4/23,2.8596
2019/4/24,2.8514
2019/4/25,2.8422
2019/4/26,2.8057
2019/4/29,2.8897
2019/4/30,2.8856
2019/5/6,2.8266
2019/5/7,2.8844
2019/5/8,2.8793
2019/5/9,2.8579
2019/5/10,2.8406
2019/5/13,2.868
2019/5/14,2.8847
2019/5/15,2.8602
2019/5/16,2.8325
2019/5/17,2.8404
2019/5/20,2.8385
2019/5/21,2.8507
2019/5/22,2.8501
2019/5/23,2.8607
2019/5/24,2.8498
2019/5/27,2.8875
2019/5/28,2.914
2019/5/29,2.8389
2019/5/30,2.8287
2019/5/31,2.783
2019/6/3,2.8416
2019/6/4,2.8335
2019/6/5,2.8354
2019/6/6,2.8303
2019/6/10,2.8538
2019/6/11,2.8642
2019/6/12,2.8661
2019/6/13,2.867
2019/6/14,2.8764
2019/6/17,2.856
2019/6/18,2.8539
2019/6/19,2.8491
2019/6/20,2.8178
2019/6/21,2.8038
2019/6/24,2.8339
2019/6/25,2.8289
2019/6/26,2.828
2019/6/27,2.8432
2019/6/28,2.8251
2019/7/1,2.8383
2019/7/2,2.8095
2019/7/3,2.775
2019/7/4,2.7704
2019/7/5,2.7964
2019/7/8,2.8142
2019/7/9,2.8225
2019/7/10,2.813
2019/7/11,2.7901
2019/7/12,2.7907
2019/7/15,2.8068
2019/7/16,2.8053
2019/7/17,2.8084
2019/7/18,2.8025
2019/7/19,2.8024
2019/7/22,2.7953
2019/7/23,2.7929
2019/7/24,2.8113
2019/7/25,2.798
2019/7/26,2.8005
2019/7/29,2.8002
2019/7/30,2.8054
2019/7/31,2.7943
2019/8/1,2.7847
2019/8/2,2.7645
2019/8/5,2.7452
2019/8/6,2.7453
2019/8/7,2.7431
2019/8/8,2.7304
2019/8/9,2.6882
2019/8/12,2.6934
2019/8/13,2.7011
2019/8/14,2.6964
2019/8/15,2.6938
2019/8/16,2.7028
2019/8/19,2.6919
2019/8/20,2.6982
2019/8/21,2.7242
2019/8/22,2.7111
2019/8/23,2.7113
2019/8/26,2.6903
2019/8/27,2.6684
2019/8/28,2.707
2019/8/29,2.69
2019/8/30,2.7183
2019/9/2,2.6942
2019/9/3,2.7372
2019/9/4,2.7332
2019/9/5,2.6976
2019/9/6,2.6904
2019/9/9,2.6826
2019/9/10,2.6892
2019/9/11,2.6861
2019/9/12,2.6869
2019/9/16,2.6867
2019/9/17,2.6826
2019/9/18,2.6728
2019/9/19,2.6681
2019/9/20,2.6479
2019/9/23,2.6541
2019/9/24,2.6567
2019/9/25,2.6449
2019/9/26,2.6587
2019/9/27,2.6497
2019/9/30,2.6665
2019/10/8,2.6733
2019/10/9,2.6647
2019/10/10,2.6697
2019/10/11,2.664
2019/10/14,2.6682
2019/10/15,2.6437
2019/10/16,2.6782
2019/10/17,2.6752
2019/10/18,2.664
2019/10/21,2.6813
2019/10/22,2.7115
2019/10/23,2.7171
2019/10/24,2.7293
2019/10/25,2.7196
2019/10/28,2.7301
2019/10/29,2.7457
2019/10/30,2.8111
2019/10/31,2.7846
2019/11/1,2.7771
2019/11/4,2.7639
2019/11/5,2.739
2019/11/6,2.7923
2019/11/7,2.7593
2019/11/8,2.7803
2019/11/11,2.7823
2019/11/12,2.7971
2019/11/13,2.7909
2019/11/14,2.7941
2019/11/15,2.7803
2019/11/18,2.7616
2019/11/19,2.7433
2019/11/20,2.7482
2019/11/21,2.718
2019/11/22,2.7304
2019/11/25,2.7495
2019/11/26,2.7443
2019/11/27,2.7436
2019/11/28,2.7356
2019/11/29,2.7544
2019/12/2,2.7623
2019/12/3,2.7467
2019/12/4,2.7429
2019/12/5,2.7381
2019/12/6,2.7453
2019/12/9,2.7439
2019/12/10,2.7189
2019/12/11,2.7294
2019/12/12,2.7037
2019/12/13,2.7114
2019/12/16,2.7137
2019/12/17,2.7341
2019/12/18,2.7091
2019/12/19,2.699
2019/12/20,2.6843
2019/12/23,2.66
2019/12/24,2.6427
2019/12/25,2.63
2019/12/26,2.6242
2019/12/27,2.5864
2019/12/30,2.6131
2019/12/31,2.5347
2020/1/2,2.542
2020/1/3,2.5731
2020/1/6,2.5391
2020/1/7,2.5178
2020/1/8,2.4872
2020/1/9,2.5107
2020/1/10,2.4966
2020/1/13,2.5018
2020/1/14,2.4989
2020/1/15,2.5167
2020/1/16,2.4694
2020/1/17,2.5034
2020/1/20,2.4538
2020/1/21,2.4235
2020/1/22,2.4528
2020/1/23,2.4633
2020/2/3,2.2152
2020/2/4,2.2803
2020/2/5,2.2949
2020/2/6,2.275
2020/2/7,2.2794
2020/2/10,2.2222
2020/2/11,2.2628
2020/2/12,2.2792
2020/2/13,2.3005
2020/2/14,2.3046
2020/2/17,2.3083
2020/2/18,2.2978
2020/2/19,2.2947
2020/2/20,2.252
2020/2/21,2.2248
2020/2/24,2.2258
2020/2/25,2.2334
2020/2/26,2.2209
2020/2/27,2.2317
2020/2/28,2.1758
2020/3/2,2.2269
2020/3/3,2.2794
2020/3/4,2.1644
2020/3/5,2.197
2020/3/6,2.1354
2020/3/9,2.0674
2020/3/10,2.0914
2020/3/11,2.1261
2020/3/12,2.1473
2020/3/13,2.1671
2020/3/16,2.1396
2020/3/17,2.1462
2020/3/18,2.1369
2020/3/19,2.0613
2020/3/20,2.0545
2020/3/23,2.0103
2020/3/24,2.0099
2020/3/25,1.9316
2020/3/26,1.8754
2020/3/27,1.9174
2020/3/30,1.9299
2020/3/31,1.8705
2020/4/1,1.7763
2020/4/2,1.8124
2020/4/3,1.7841
2020/4/7,1.5871
2020/4/8,1.4234
2020/4/9,1.4109
2020/4/10,1.5032
2020/4/13,1.5275
2020/4/14,1.4582
2020/4/15,1.4242
2020/4/16,1.3911
2020/4/17,1.3875
2020/4/20,1.372
2020/4/21,1.3331
2020/4/22,1.3526
2020/4/23,1.2701
2020/4/24,1.2757
2020/4/27,1.2405
2020/4/28,1.2469
2020/4/29,1.2768
2020/4/30,1.2713
2020/5/6,1.3183
2020/5/7,1.3196
2020/5/8,1.3515
2020/5/11,1.3978
2020/5/12,1.3833
2020/5/13,1.3992
2020/5/14,1.3831
2020/5/15,1.4331
2020/5/18,1.3918
2020/5/19,1.4176
2020/5/20,1.4736
2020/5/21,1.4973
2020/5/22,1.4526
2020/5/25,1.5139
2020/5/26,1.5741
2020/5/27,1.7917
2020/5/28,1.8123
2020/5/29,1.8418
2020/6/1,1.8099
2020/6/2,1.8979
2020/6/3,2.059
2020/6/4,2.197
2020/6/5,2.2436
2020/6/8,2.1706
2020/6/9,2.0807
2020/6/10,2.2027
2020/6/11,2.2374
2020/6/12,2.2208
2020/6/15,2.2194
2020/6/16,2.2744
2020/6/17,2.309
2020/6/18,2.2601
2020/6/19,2.2833
2020/6/22,2.3044
2020/6/23,2.3539
2020/6/24,2.318
2020/6/29,2.2403
2020/6/30,2.2183
2020/7/1,2.2435
2020/7/2,2.2284
2020/7/3,2.2438
2020/7/6,2.437
2020/7/7,2.4422
2020/7/8,2.4984
2020/7/9,2.5096
2020/7/10,2.5013
2020/7/13,2.5249
2020/7/14,2.5263
2020/7/15,2.4722
2020/7/16,2.4514
2020/7/17,2.4312
2020/7/20,2.4178
2020/7/21,2.3884
2020/7/22,2.3949
2020/7/23,2.3786
2020/7/24,2.3663
2020/7/27,2.3772
2020/7/28,2.4071
2020/7/29,2.4182
2020/7/30,2.4461
2020/7/31,2.4649
2020/8/3,2.4949
2020/8/4,2.5142
2020/8/5,2.5746
2020/8/6,2.5965
2020/8/7,2.601
2020/8/10,2.5856
2020/8/11,2.5907
2020/8/12,2.6288
2020/8/13,2.6039
2020/8/14,2.5962
2020/8/17,2.5906
2020/8/18,2.5884
2020/8/19,2.6366
2020/8/20,2.6581
2020/8/21,2.6572
2020/8/24,2.6533
2020/8/25,2.7384
2020/8/26,2.7471
2020/8/27,2.7832
2020/8/28,2.7926
2020/8/31,2.7734
2020/9/1,2.784
2020/9/2,2.8242
2020/9/3,2.8585
2020/9/4,2.8838
2020/9/7,2.9101
2020/9/8,2.8899
2020/9/9,2.8573
2020/9/10,2.7757
2020/9/11,2.8057
2020/9/14,2.8298
2020/9/15,2.7543
2020/9/16,2.7353
2020/9/17,2.7494
2020/9/18,2.7315
2020/9/21,2.7062
2020/9/22,2.7214
2020/9/23,2.7197
2020/9/24,2.7374
2020/9/25,2.7564
2020/9/28,2.7774
2020/9/29,2.7859
2020/9/30,2.8
2020/10/9,2.8831
2020/10/12,2.8735
2020/10/13,2.8651
2020/10/14,2.9014
2020/10/15,2.9114
2020/10/16,2.9117
2020/10/19,2.8993
2020/10/20,2.9089
2020/10/21,2.8818
2020/10/22,2.8281
2020/10/23,2.86
2020/10/26,2.8773
2020/10/27,2.875
2020/10/28,2.8703
2020/10/29,2.8698
2020/10/30,2.8691
2020/11/2,2.8698
2020/11/3,2.8622
2020/11/4,2.8682
2020/11/5,2.8837
2020/11/6,2.9208
2020/11/9,2.9247
2020/11/10,2.9258
2020/11/11,2.9417
2020/11/12,2.9529
2020/11/13,2.9945
2020/11/16,2.9789
2020/11/17,2.9976
2020/11/18,3.0547
2020/11/19,3.0831
2020/11/20,3.1182
2020/11/23,3.0753
2020/11/24,3.0984
2020/11/25,3.0678
2020/11/26,3.0564
2020/11/27,3.0606
2020/11/30,2.9612
2020/12/1,2.9781
2020/12/2,3.0173
2020/12/3,3.0233
2020/12/4,3.0015
2020/12/7,3.0116
2020/12/8,2.9897
2020/12/9,2.9805
2020/12/10,2.9337
2020/12/11,2.9679
2020/12/14,2.9698
2020/12/15,2.9332
2020/12/16,2.8861
2020/12/17,2.8743
2020/12/18,2.8918
2020/12/21,2.843
2020/12/22,2.8133
2020/12/23,2.7797
2020/12/24,2.7899
2020/12/25,2.7657
2020/12/28,2.7514
2020/12/29,2.7425
2020/12/30,2.7162
2020/12/31,2.6991
2021/1/4,2.7247
2021/1/5,2.73
2021/1/6,2.7007
2021/1/7,2.6441
2021/1/8,2.621
2021/1/11,2.6298
2021/1/12,2.5904
2021/1/13,2.5496
2021/1/14,2.6006
2021/1/15,2.6574
2021/1/18,2.7075
2021/1/19,2.7178
2021/1/20,2.6785
2021/1/21,2.6493
2021/1/22,2.6522
2021/1/25,2.6637
2021/1/26,2.7429
2021/1/27,2.7508
2021/1/28,2.794
2021/1/29,2.8124
2021/2/1,2.7817
2021/2/2,2.7576
2021/2/3,2.8065
2021/2/4,2.8357
2021/2/5,2.837
2021/2/8,2.8268
2021/2/9,2.8063
2021/2/10,2.7703
2021/2/18,2.824
2021/2/19,2.8102
2021/2/22,2.7857
2021/2/23,2.7771
2021/2/24,2.7584
2021/2/25,2.7683
2021/2/26,2.7897
2021/3/1,2.7858
2021/3/2,2.7864
2021/3/3,2.8145
2021/3/4,2.8324
2021/3/5,2.83
2021/3/8,2.8263
2021/3/9,2.8516
2021/3/10,2.8514
2021/3/11,2.8514
2021/3/12,2.8628
2021/3/15,2.8742
2021/3/16,2.8639
2021/3/17,2.8536
2021/3/18,2.8439
2021/3/19,2.8533
2021/3/22,2.8166
2021/3/23,2.8163
2021/3/24,2.7865
2021/3/25,2.7769
2021/3/26,2.7968
2021/3/29,2.7806
2021/3/30,2.7876
2021/3/31,2.7956
2021/4/1,2.7594
2021/4/2,2.7342
2021/4/6,2.7519
2021/4/7,2.744
2021/4/8,2.7991
2021/4/9,2.8115
2021/4/12,2.7914
2021/4/13,2.7712
2021/4/14,2.7614
2021/4/15,2.7616
2021/4/16,2.7275
2021/4/19,2.7251
2021/4/20,2.7139
2021/4/21,2.7105
2021/4/22,2.7042
2021/4/23,2.7007
2021/4/26,2.689
2021/4/27,2.6729
2021/4/28,2.6538
2021/4/29,2.664
2021/4/30,2.6568
2021/5/6,2.6398
2021/5/7,2.6147
2021/5/10,2.5971
2021/5/11,2.5774
2021/5/12,2.5604
2021/5/13,2.5741
2021/5/14,2.5988
2021/5/17,2.6012
2021/5/18,2.6211
2021/5/19,2.6179
2021/5/20,2.5974
2021/5/21,2.5779
2021/5/24,2.5794
2021/5/25,2.6168
2021/5/26,2.6034
2021/5/27,2.6084
2021/5/28,2.6187
2021/5/31,2.6435
2021/6/1,2.6443
2021/6/2,2.6604
2021/6/3,2.6543
2021/6/4,2.6655
2021/6/7,2.6999
2021/6/8,2.7229
2021/6/9,2.7344
2021/6/10,2.7449
2021/6/11,2.75
2021/6/15,2.7539
2021/6/16,2.754
2021/6/17,2.756
2021/6/18,2.75
2021/6/21,2.743
2021/6/22,2.734
2021/6/23,2.723
2021/6/24,2.69
2021/6/25,2.676
2021/6/28,2.665
2021/6/29,2.6701
2021/6/30,2.65
2021/7/1,2.66
2021/7/2,2.655
2021/7/5,2.655
2021/7/6,2.634
2021/7/7,2.633
2021/7/8,2.588
2021/7/9,2.5865
2021/7/12,2.55
2021/7/13,2.523
2021/7/14,2.51
2021/7/15,2.52
2021/7/16,2.512
2021/7/19,2.49
2021/7/20,2.496
2021/7/21,2.486
2021/7/22,2.5
2021/7/23,2.49
2021/7/26,2.4599
2021/7/27,2.4654
2021/7/28,2.4799
2021/7/29,2.4699
2021/7/30,2.4698
2021/8/2,2.4299
2021/8/3,2.4339
2021/8/4,2.46
2021/8/5,2.4868
2021/8/6,2.4679
2021/8/9,2.5049
2021/8/10,2.5299
2021/8/11,2.5099
2021/8/12,2.5298
2021/8/13,2.5379
2021/8/16,2.5298
2021/8/17,2.5298
2021/8/18,2.5228
2021/8/19,2.49
2021/8/20,2.5
2021/8/23,2.521
2021/8/24,2.5
2021/8/25,2.498
2021/8/26,2.51
2021/8/27,2.5299
2021/8/30,2.4999
2021/8/31,2.48
2021/9/1,2.4798
2021/9/2,2.4699
2021/9/3,2.4699
2021/9/6,2.4699
2021/9/7,2.5
2021/9/8,2.52
2021/9/9,2.52
2021/9/10,2.53
2021/9/13,2.52
2021/9/14,2.554
2021/9/15,2.53
2021/9/16,2.55
2021/9/17,2.54
2021/9/22,2.52
2021/9/23,2.52
2021/9/24,2.51
2021/9/27,2.51
2021/9/28,2.52
2021/9/29,2.51
2021/9/30,2.5
2021/10/8,2.52
2021/10/11,2.54
2021/10/12,2.55
2021/10/13,2.57
2021/10/14,2.57
2021/10/15,2.57
2021/10/18,2.59
2021/10/19,2.64
2021/10/20,2.64
2021/10/21,2.62
2021/10/22,2.58
2021/10/25,2.56
2021/10/26,2.58
2021/10/27,2.59
2021/10/28,2.58
2021/10/29,2.58
2021/11/1,2.59
2021/11/2,2.57
2021/11/3,2.56
2021/11/4,2.55
2021/11/5,2.52
2021/11/8,2.51
2021/11/9,2.53
2021/11/10,2.48
2021/11/11,2.51
2021/11/12,2.52
2021/11/15,2.53
2021/11/16,2.53
2021/11/17,2.53
2021/11/18,2.49
2021/11/19,2.51
2021/11/22,2.5
2021/11/23,2.47
2021/11/24,2.46
2021/11/25,2.48
2021/11/26,2.48
2021/11/29,2.48
2021/11/30,2.49
2021/12/1,2.5
2021/12/2,2.51
2021/12/3,2.52
2021/12/6,2.51
2021/12/7,2.5
2021/12/8,2.51
2021/12/9,2.53
2021/12/10,2.52
2021/12/13,2.5
2021/12/14,2.5
2021/12/15,2.48
2021/12/16,2.48
2021/12/17,2.47
2021/12/20,2.5
2021/12/21,2.51
2021/12/22,2.49
2021/12/23,2.47
2021/12/24,2.47
2021/12/27,2.48
2021/12/28,2.47
2021/12/29,2.45
2021/12/30,2.42
2021/12/31,2.39
2022/1/4,2.38
2022/1/5,2.34
2022/1/6,2.38
2022/1/7,2.4
2022/1/10,2.38
2022/1/11,2.38
2022/1/12,2.34
2022/1/13,2.34
2022/1/14,2.36
2022/1/17,2.35
2022/1/18,2.31
2022/1/19,2.24
2022/1/20,2.21
2022/1/21,2.2
2022/1/24,2.15
2022/1/25,2.14
2022/1/26,2.17
2022/1/27,2.18
2022/1/28,2.17
2022/2/7,2.12
2022/2/8,2.13
2022/2/9,2.16
2022/2/10,2.18
2022/2/11,2.23
2022/2/14,2.25
2022/2/15,2.27
2022/2/16,2.28
2022/2/17,2.26
2022/2/18,2.26
2022/2/21,2.28
2022/2/22,2.31
2022/2/23,2.31
2022/2/24,2.3
2022/2/25,2.29
2022/2/28,2.25
2022/3/1,2.28
2022/3/2,2.3
2022/3/3,2.32
2022/3/4,2.32
2022/3/7,2.29
2022/3/8,2.27
2022/3/9,2.29
2022/3/10,2.29
2022/3/11,2.3
2022/3/14,2.25
2022/3/15,2.29
2022/3/16,2.33
2022/3/17,2.34
2022/3/18,2.3
2022/3/21,2.33
2022/3/22,2.35
2022/3/23,2.35
2022/3/24,2.35
2022/3/25,2.34
2022/3/28,2.35
2022/3/29,2.35
2022/3/30,2.34
2022/3/31,2.33
2022/4/1,2.3
2022/4/6,2.26
2022/4/7,2.25
2022/4/8,2.25
2022/4/11,2.26
2022/4/12,2.28
2022/4/13,2.31
2022/4/14,2.27
2022/4/15,2.25
2022/4/18,2.27
2022/4/19,2.28
2022/4/20,2.29
2022/4/21,2.29
2022/4/22,2.3
2022/4/25,2.3
2022/4/26,2.3
2022/4/27,2.33
2022/4/28,2.33
2022/4/29,2.32
2022/5/5,2.32
2022/5/6,2.27
2022/5/9,2.27
2022/5/10,2.25
2022/5/11,2.27
2022/5/12,2.24
2022/5/13,2.23
2022/5/16,2.24
2022/5/17,2.21
2022/5/18,2.17
2022/5/19,2.17
2022/5/20,2.19
2022/5/23,2.19
2022/5/24,2.2
2022/5/25,2.21
2022/5/26,2.16
2022/5/27,2.16
2022/5/30,2.18
2022/5/31,2.2
2022/6/1,2.21
2022/6/2,2.22
2022/6/6,2.26
2022/6/7,2.27
2022/6/8,2.25
2022/6/9,2.24
2022/6/10,2.22
2022/6/13,2.23
2022/6/14,2.24
2022/6/15,2.25
2022/6/16,2.25
2022/6/17,2.23
2022/6/20,2.25
2022/6/21,2.27
2022/6/22,2.26
2022/6/23,2.26
2022/6/24,2.27
2022/6/27,2.3
2022/6/28,2.32
2022/6/29,2.35
2022/6/30,2.32
2022/7/1,2.29
2022/7/4,2.33
2022/7/5,2.32
2022/7/6,2.31
2022/7/7,2.33
2022/7/8,2.33
2022/7/11,2.31
2022/7/12,2.29
2022/7/13,2.28
2022/7/14,2.26
2022/7/15,2.24
2022/7/18,2.23
2022/7/19,2.23
2022/7/20,2.23
