指标名称,银行间同业拆借加权利率:1个月:月:平均值,7天回购利率:加权平均:最近1月(B1M):月:平均值,银行间质押式回购加权利率:1个月:月:平均值,活期存款利率(月),定期存款利率:3个月(月),定期存款利率:6个月(月),定期存款利率:1年(整存整取)(月),定期存款利率:3年(整存整取)(月),人民银行对金融机构存款利率:法定准备金(月),人民银行对金融机构存款利率:超额准备金(月),短期贷款利率:6个月(含)(月),短期贷款利率:6个月至1年(含)(月),中长期贷款利率:1至3年(含)(月),中长期贷款利率:5年以上(月),中长期贷款利率:3至5年(含)(月),个人住房公积金贷款利率:5年以下(含5年)(月),个人住房公积金贷款利率:5年以上(月),人民银行对金融机构贷款利率:20天以内(月),人民银行对金融机构贷款利率:3个月以内(月),人民银行对金融机构贷款利率:6个月以内(月),人民银行对金融机构贷款利率:1年(月),人民银行对金融机构贷款利率:再贴现利率(月),中债国债到期收益率:1个月:月:平均值,中债国债到期收益率:1年:月:平均值,中债国债到期收益率:5年:月:平均值,中债国债到期收益率:10年:月:平均值,中债国债到期收益率:3个月:月:平均值,中债国债到期收益率:6个月:月:平均值,平均汇率:美元兑人民币,平均汇率:欧元兑人民币,平均汇率:港元兑人民币,平均汇率:100日元兑人民币,人民币:实际有效汇率指数,人民币:名义有效汇率指数,中间价:英镑兑人民币:月:平均值,中间价:澳元兑人民币:月:平均值,中间价:加元兑人民币:月:平均值,中间价:新西兰元兑人民币:月:平均值,中间价:新加坡元兑人民币:月:平均值,人民币存款准备金率:中小型存款类金融机构(月),人民币存款准备金率:大型存款类金融机构(月),银行间同业拆借:加权平均利率:当月值,银行间同业拆借:加权平均利率:30天:当月值,银行间同业拆借:成交金额:30天:当月值,银行间同业拆借:加权平均利率:7天:当月值,银行间同业拆借:加权平均利率:14天:当月值,银行间同业拆借:加权平均利率:21天:当月值,银行间同业拆借:加权平均利率:60天:当月值,银行间同业拆借:加权平均利率:90天:当月值,银行间债券质押式回购:加权平均利率:当月值,银行间债券质押式回购:加权平均利率:21天:当月值,银行间债券质押式回购:加权平均利率:合计,金融机构:各项贷款余额,金融机构:各项贷款余额:同比,金融机构:本外币贷款余额:初值:同比,金融机构:新增人民币贷款:当月值,金融机构:各项存款余额,金融机构:各项存款余额:同比,货币当局:国外资产,货币当局:对政府债权,货币当局:对其他存款性公司债权,货币当局:对其他金融性公司债权,货币当局:其他资产,货币当局:总资产,货币当局:储备货币(基础货币),货币当局:储备货币:货币发行,货币当局:储备货币:其他存款性公司存款,货币当局:国外负债,货币当局:政府存款,货币当局:自有资金,货币当局:其他负债,货币当局:总负债,M0,M0:同比,M1,M1:同比,M2,M2:同比,现金净投放:当月值,货币乘数,国外净资产,国内信贷,货币和准货币(M2),货币(M1),准货币,债券,实收资本,货币乘数.1,基础货币余额:月:均值,基础货币余额:同比:月:均值,出口价格指数(HS2):总指数,进口价格指数(HS2):总指数,出口价格指数(BEC):食品和饮料,出口价格指数(BEC):加工品,出口价格指数(BEC):未列名的工业供应品,出口价格指数(BEC):燃料和润滑油,出口价格指数(BEC):资本货品(运输设备除外)及其零件和附件,出口价格指数(BEC):运输设备及其零件和附件,出口价格指数(BEC):未列名的消费品,进口价格指数(BEC):食品和饮料,进口价格指数(BEC):加工品,进口价格指数(BEC):未列名的工业供应品,进口价格指数(BEC):燃料和润滑油,进口价格指数(BEC):资本货品(运输设备除外)及其零件和附件,进口价格指数(BEC):运输设备及其零件和附件,进口价格指数(BEC):未列名的消费品,进口价格指数(BEC):未列名的消费品:耐用品,进口价格指数(BEC):未列名的消费品:非耐用品,出口价格指数(BEC):未列名的消费品:耐用品,出口价格指数(BEC):未列名的消费品:非耐用品,实际使用外资金额:外商直接投资:当月同比,CPI:当月同比,CPI:食品:当月同比,CPI:非食品:当月同比,CPI:消费品:当月同比,CPI:服务:当月同比,CPI:衣着:当月同比,CPI:居住:当月同比,CPI:生活用品及服务:当月同比,CPI:交通和通信:当月同比,CPI:教育文化和娱乐:当月同比,CPI:医疗保健:当月同比,CPI:不包括食品和能源(核心CPI):当月同比,PPI:全部工业品:当月同比,PPI:全部工业品:环比,PPI:全部工业品:累计同比,PPI:生产资料:当月同比,PPI:生产资料:采掘工业:当月同比,PPI:生产资料:原材料工业:当月同比,PPI:生产资料:加工工业:当月同比,PPI:生活资料:当月同比,PPI:生活资料:食品类:当月同比,PPI:生活资料:衣着类:当月同比,PPI:生活资料:一般日用品类:当月同比,PPI:生活资料:耐用消费品类:当月同比,RPI:当月同比,RPI:食品:当月同比,RPI:服装、鞋帽:当月同比,RPI:建筑材料及五金电料:当月同比,PPIRM:当月同比,PPIRM:建筑材料类:当月同比,PPIRM:农副产品类:当月同比,PPIRM:燃料、动力类:当月同比,PPIRM:黑色金属材料类:当月同比,PPIRM:有色金属材料类:当月同比,PPIRM:木材及纸浆类:当月同比,PPIRM:化工原料类:当月同比,CGPI:当月同比,CGPI:农产品:当月同比,CGPI:矿产品:当月同比,CGPI:煤油电:当月同比,GDP:现价:当季值:月:均值,GDP:现价:第一产业:当季值:月:均值,GDP:现价:第二产业:当季值:月:均值,GDP:现价:第三产业:当季值:月:均值,GDP:现价:农林牧渔业:当季值:月:均值,GDP:现价:工业:当季值:月:均值,GDP:现价:批发和零售业:当季值:月:均值,GDP:现价:交通运输、仓储和邮政业:当季值:月:均值,GDP:现价:住宿和餐饮业:当季值:月:均值,GDP:现价:金融业:当季值:月:均值,GDP:现价:房地产业:当季值:月:均值,GDP:现价:累计同比:月:均值,GDP:初步核算数:当季同比:月:均值,GDP:现价:其他行业:当季值:月:均值,社会融资规模:当月值,社会融资规模:累计值,社会融资规模:当月值.1,沪深股市:股票总市值(A、B股),沪深股市:股票流通市值(A、B股),沪深股市:股票成交金额:当月值,上证所:上市A股总数,上证所:股票总股本,上证所:股票总市值,上证所:股票流通股本,上证所:股票流通市值,上证所:平均市盈率,上证所:A股平均市盈率,上证综合指数:月:平均值,上证A股指数:月:平均值,换手率:上证综合指数:月:平均值,成交量:上证综合指数:月:平均值,涨跌幅:上证综合指数:月:平均值,成交金额:上证综合指数:月:平均值,万得全A:月:平均值,成交金额:万得全A:月:平均值,成交量:万得全A:月:平均值,静态市盈率:万得全A:月:平均值,滚动市盈率(TTM):万得全A:月:平均值,市净率:万得全A:月:平均值,Wind行业指数:工业:月:平均值,中债国债到期收益率:1个月,中债国债到期收益率:1年
2011-08-31 00:00:00,5.510477273,4.216221739,5.106795652,0.5,3.1,3.3,3.5,5,1.62,0.72,6.1,6.56,6.65,7.05,6.9,4.45,4.9,3.25,3.55,3.75,3.85,2.25,2.686634783,3.67463913,3.856726087,3.998356522,3.306243478,3.559791304,6.409,9.1876,0.8219,8.3075,81.2,84.52,10.48716087,6.733436957,6.533956522,5.368406522,5.299706522,19.5,21.5,3.3,5.395,143.15,3.8289,4.0026,3.6599,5.3443,5.6981,3.38,4.4244,3.38,524425.79,16.4,16.5,5485,786797.56,15.5,239197.84,15399.73,9569.22,11248.9,7202.29,282642.97,205141.33,49959.41,155181.91,4995.26,38799.59,219.75,8109.47,282642.97,45775.29,14.7,273393.77,11.2,780852.3,13.5,592,3.81,247258.18,636118.52,780852.34,273393.81,507458.53,72027.08,27885.26,3.81,70734.71667,10.93333333,109.2,115.6,108.6,113.5,114.6,135.8,107.8,113.1,115.7,126.6,121.2,120.7,146.1,106.7,109.9,111.9,112.3,100.2,100.8,118.6,11.11,6.151,13.4,3,7.3,3.4,2.9,5.5,2.8,1,0.4,4.1,,7.25,0.11,7.09,8.01,18.75,11.59,5.39,4.79,8.32,4.64,4.67,-0.32,0.06,0.135,0.027,0.061,10.63,9.93,17.65,12.7,9.88,16.78,4.34,13.43,8.9,13.5,14.9,11.9,42187.4,4618.533333,19540.83333,18028,4739.866667,16638.6,3680.1,1895.233333,728.7666667,2529.466667,2257.9,6.456666667,3.033333333,6727.3,10741,93774,10741,254617.2,193076.37,36973.02,911,23118.26,169769.78,17695.61,139451.69,15.41,15.42,2592.501261,2715.291261,0.437121739,78.34689543,-0.212651087,831.7449973,2560.585661,160391928,131442292.2,17.49535484,16.17789677,2.390341935,2729.658787,1.4064,1.71
2011-09-30 00:00:00,5.6651,4.148652381,5.561642857,0.5,3.1,3.3,3.5,5,1.62,0.72,6.1,6.56,6.65,7.05,6.9,4.45,4.9,3.25,3.55,3.75,3.85,2.25,2.923238095,3.810590476,3.883557143,4.013404762,3.534309524,3.733438095,6.3833,8.801,0.8189,8.31,83.8,87.01,10.07881429,6.541116667,6.38727619,5.194804762,5.113002381,19.5,21.5,3.74,5.751,206.97,4.0612,4.7992,5.0081,5.9523,5.7215,3.75,4.8449,3.75,529118.34,15.9,16,4700,794100.44,14.2,241200.76,15399.73,9556.6,11244.81,7485.33,284912.22,212204.15,52203.22,160000.93,4671.93,35711.77,219.75,8793.05,284912.22,47145.29,12.7,267193.16,8.9,787406.2,13,1370,3.71,248704.08,647552.48,787406.24,267193.2,520213.04,72964.02,28008.01,3.71,70734.71667,10.93333333,109.5,114.8,111.6,114.3,114,138.8,104,112.5,116.1,123,119.8,119.3,140.1,107.6,110.4,111.7,121.3,103.1,106.2,118.7,7.88,6.067,13.4,2.9,7.3,3,3.2,5.1,3,1,0,4.1,,6.52,0.02,7.02,7.11,17.16,10.65,4.56,4.62,8.25,4.54,4.43,-0.6,0.06,0.135,0.029,0.056,9.96,9.23,16.49,12.29,8.82,14.65,4.5,12.7,8.4,14.5,14.7,11.8,42187.4,4618.533333,19540.83333,18028,4739.866667,16638.6,3680.1,1895.233333,728.7666667,2529.466667,2257.9,6.456666667,3.033333333,6727.3,4279,98000,4279,231596.27,176104.19,22316.34,915,23173.42,156629.15,17719.51,128438.96,14.19,14.19,2460.166286,2576.804143,0.320109524,56.68023814,-0.394245143,576.4982438,2424.0595,106325480,93711715.05,16.69028667,14.98037333,2.228586667,2525.743138,1.3977,1.72
2011-10-31 00:00:00,5.350011111,4.048394444,5.200644444,0.5,3.1,3.3,3.5,5,1.62,0.72,6.1,6.56,6.65,7.05,6.9,4.45,4.9,3.25,3.55,3.75,3.85,2.25,2.871972222,3.233955556,3.621672222,3.778177778,3.15975,3.193,6.3566,8.7809,0.8174,8.2999,84.83,88.14,10.0608625,6.540071875,6.277521875,5.073725,5.017978125,19.5,21.5,3.75,5.4193,222.42,3.9185,4.2341,4.8952,5.8061,5.7031,3.75,4.447,3.75,534986.76,15.8,15.9,5868,791884.98,13.6,240107.32,15399.73,12746.4,10753.98,6697.9,285730.32,212819.83,51058.43,161761.41,3996.47,38789.93,219.75,7574.31,285730.32,46579.39,11.9,276552.67,8.4,816829.25,12.9,-566,3.84,250046.81,650085.54,816829.29,276552.71,540276.58,73779.32,28114.85,3.84,74880.58667,7.733333333,109.5,113.6,112.6,114,112.9,137,109.9,111.1,114.1,120.8,119,114.3,137.1,109.9,107.9,102.3,114.3,92.4,101.1,114.5,8.75,5.495,11.9,2.7,6.6,2.8,3.7,4.4,3.1,0.8,0,3.5,,5,-0.66,6.82,5.24,15.12,7.86,3.1,4.22,7.36,4.48,3.86,-0.34,0.053,0.119,0.035,0.045,8.04,8.14,13.37,11.33,7.15,6.96,4.41,9.85,5.9,11,10.2,10.3,46004.03333,5396.566667,21444.86667,19162.6,5551.266667,17862.83333,4061.433333,1924.2,807.0666667,2595.733333,2551.733333,6.163333333,2.966666667,6973.466667,7908,105961,7908,242982.92,184611.89,20683.26,917,23310.25,165015.16,17788.25,135124.87,14.96,14.96,2401.141688,2515.065125,0.40606875,75.11108175,0.292069125,697.2937842,2345.468675,129039988.5,122018157.5,16.09645806,14.37786129,2.138019355,2403.504444,1.4012,1.7254
2011-11-30 00:00:00,5.104335,3.830318182,4.934068182,0.5,3.1,3.3,3.5,5,1.62,0.72,6.1,6.56,6.65,7.05,6.9,4.45,4.9,3.25,3.55,3.75,3.85,2.25,2.61915,2.734218182,3.38725,3.6481,2.696622727,2.705636364,6.3408,8.6018,0.8148,8.1736,85.39,88.8,10.02393636,6.420309091,6.197779545,4.905375,4.932452273,19.5,21.5,3.49,5.0073,399.51,3.7821,4.0774,3.9241,5.1354,5.8379,3.52,4.1786,3.52,540616.2,15.6,15.6,5622,795113.97,13.1,239554.13,15399.73,10409.85,10749.15,6739.36,282877.21,216624.49,51724.16,164900.34,3252.57,34128.48,219.75,6334.44,282877.21,47317.26,12,281416.37,7.8,825493.94,12.7,738,3.81,250408.51,663626.12,825493.98,281416.41,544077.57,74245.36,28303.76,3.81,74880.58667,7.733333333,109.6,110.5,112.9,113.1,112.2,138.4,103.6,107.2,116,111.9,115.9,109.3,133.7,96.9,112,105.4,108.7,90.9,111.9,113,-9.76,4.225,8.8,2.2,5,2.4,3.5,3,2.9,0.5,0.1,3.2,,2.72,-0.68,6.44,2.61,10.6,4.12,1.12,3.09,5.23,3.82,2.83,-0.41,0.04,0.087,0.034,0.033,5.06,6.14,7.27,9.28,3.73,3.59,3.41,4.11,3.2,4.3,4.6,8.5,46004.03333,5396.566667,21444.86667,19162.6,5551.266667,17862.83333,4061.433333,1924.2,807.0666667,2595.733333,2551.733333,6.163333333,2.966666667,6973.466667,9581,115542,9581,231715.41,176152.14,32556.65,919,23400.11,156401.73,17854.76,128540.13,14.17,14.17,2456.553,2573.008091,0.418340909,74.62362041,-0.247568955,737.876442,2409.289555,147662913.8,129787982.9,16.64787,14.48443333,2.14941,2463.586173,1.4068,1.702
2011-12-31 00:00:00,5.17151875,3.682486957,5.260126087,0.5,3.1,3.3,3.5,5,1.62,0.72,6.1,6.56,6.65,7.05,6.9,4.45,4.9,3.25,3.55,3.75,3.85,2.25,2.369378261,2.689547826,3.080543478,3.470804348,2.634417391,2.5972,6.3281,8.3347,0.8136,8.1261,86.7,90.01,9.868336364,6.403804545,6.182209091,4.893554545,4.906261364,19,21,3.33,4.8127,322.14,3.9432,4.6327,4.4145,5.136,5.6509,3.37,4.443,3.37,547946.69,15.8,15.7,6405,809368.33,13.5,237898.06,15399.73,10247.54,10643.97,6763.31,280977.6,224641.76,55850.07,168791.68,2699.44,22733.66,219.75,6437.97,280977.6,50748.46,13.8,289847.7,7.9,851590.9,13.6,3432,3.79,251644.5,687971.6,851590.94,289847.73,561743.2,75409.69,28861.75,3.79,74880.58667,7.733333333,111.1,109.1,109.3,110.9,107.5,132.2,110.7,109.4,109.6,107.8,114.8,101.8,130,100.2,110.1,110.3,101.9,104.5,107.9,109.3,-12.73,4.07,9.1,1.9,4.9,2,3.8,2.1,2.5,0.3,0.1,2.8,,1.69,-0.32,6.03,1.43,9.42,2.87,-0.03,2.52,4.29,3.6,2.1,-0.46,0.038,0.091,0.037,0.023,3.45,3.97,4.92,8.36,1.43,0.64,2.46,1.42,2.3,4.7,0.7,8.9,46004.03333,5396.566667,21444.86667,19162.6,5551.266667,17862.83333,4061.433333,1924.2,807.0666667,2595.733333,2551.733333,6.163333333,2.966666667,6973.466667,12744,128286,12744,214758.1,164921.3,19990.8,921,23466.65,148376.22,17993.8,122851.36,13.4,13.41,2248.844227,2356.049909,0.287640909,52.47808568,-0.262542136,464.8514818,2186.988864,90420693.82,89042329.64,15.24945806,13.26417419,1.96013871,2145.872791,1.3994,1.6916
2012-01-31 00:00:00,6.0592375,4.725376471,6.3022,0.5,3.1,3.3,3.5,5,1.62,0.72,6.1,6.56,6.65,7.05,6.9,4.45,4.9,3.25,3.55,3.75,3.85,2.25,2.789723529,2.784323529,3.042670588,3.401964706,2.806588235,2.712358824,6.3168,8.1178,0.8135,8.2213,87.92,90.33,9.773553333,6.541793333,6.219386667,5.025316667,4.91675,19,21,4.37,6.0415,303.24,4.5491,5.6445,6.0076,6.0763,5.7597,4.68,6.2497,4.68,555253.05,15,14.8,7381,801385.32,12.4,239596.43,15399.73,22525.74,10711.39,6765.76,295024.05,237391.7,67739.73,169651.98,2669.84,25076.57,219.75,5510.29,295024.05,59820.72,3,270010.4,3.1,855898.89,12.4,9071,3.61,253690.13,691214.32,855898.89,270010.4,585888.49,75599.57,28973.23,3.61,75561.42667,5.9,106.9,107,108.1,110.5,104.4,117.6,104.7,107.8,108.9,107.5,109.3,96.4,128,103.8,110.3,106.2,102.7,125.4,104.7,109.2,-0.3,4.5,10.5,1.8,5.5,2.2,3.3,1.9,2.6,0.2,0.7,2.6,,0.73,-0.07,0.73,0.32,6.12,1.73,-0.92,2.11,3.49,3.12,1.61,-0.17,0.041,0.106,0.032,0.021,2,2.54,3.85,6.65,-1.1,-2.52,1.81,0.34,1.3,3.5,-0.2,7,39119.2,2148.666667,17438.73333,19531.83333,2228.466667,15717,3842.533333,1761.4,743.6333333,2948.9,2296.733333,4.043333333,2.7,7771.6,9754,9754,9754,220919.28,171191.69,16627,922,23498.87,155020.92,18106.49,128754.53,14,14.01,2250.1534,2357.3688,0.387466667,69.70536793,0.292481467,603.6721605,2156.07892,110813000.5,115961543.5,15.07152903,13.08419032,1.927132258,2048.78414,1.382,1.64
2012-02-29 00:00:00,5.054057895,4.402895238,5.016961905,0.5,3.1,3.3,3.5,5,1.62,0.72,6.1,6.56,6.65,7.05,6.9,4.45,4.9,3.25,3.55,3.75,3.85,2.25,2.647633333,2.906680952,3.160280952,3.509733333,3.009061905,2.850785714,6.3,8.3312,0.8124,8.0409,86.72,89.22,9.952138095,6.754057143,6.315,5.255219048,5.025538095,18.5,20.5,3.38,5.031,389.52,4.0642,4.3823,4.6709,5.1352,5.3168,3.58,5.0729,3.58,562360.4,15.2,15,7107,817398.08,12.6,240146.21,15399.73,10302.27,10636.56,6766.73,283276.49,223343.11,56359.54,166983.56,2454.88,26811.49,219.75,6386.59,283276.49,51448.78,8.8,270312.11,4.3,867171.42,13,-8372,3.88,255520.52,700322.71,867171.42,270312.11,596859.3,78250.54,29069.42,3.88,75561.42667,5.9,105.1,105.4,106.3,108.6,102.4,108,102.4,105.3,110.1,105.2,107.6,93.5,120,100.9,106.7,111.6,100,112.9,109.6,108.9,-0.9,3.2,6.2,1.7,3.9,1.5,3.8,2.1,2.5,0.1,-0.4,2.7,,0.03,0.14,0.38,-0.47,4.7,1.2,-1.75,1.69,2.63,3.06,1.45,-0.4,0.029,0.059,0.036,0.016,0.99,2.54,2.02,6.01,-3.35,-3.3,1.57,-0.86,0.6,1,-1,6.5,39119.2,2148.666667,17438.73333,19531.83333,2228.466667,15717,3842.533333,1761.4,743.6333333,2948.9,2296.733333,4.043333333,2.7,7771.6,10431,20185,10431,238810.52,184524.88,33661.98,924,23525.67,164763.61,18139.38,136711.2,14.86,14.86,2365.987857,2478.584857,0.51197619,92.96589605,0.278823762,843.6787823,2281.396767,160312449.1,160726958.1,15.85609655,13.79221379,2.02657931,2198.692319,1.382,1.6551
2012-03-31 00:00:00,4.402190909,3.477978261,4.222230435,0.5,3.1,3.3,3.5,5,1.62,0.72,6.1,6.56,6.65,7.05,6.9,4.45,4.9,3.25,3.55,3.75,3.85,2.25,2.386352174,2.875495652,3.178326087,3.53913913,2.861365217,2.836869565,6.3004,8.2645,0.8117,7.7367,86.92,89.89,9.983290909,6.650363636,6.352290909,5.180204545,5.016172727,18.5,20.5,2.58,4.2137,203.98,3.1994,3.7001,4.0763,4.2918,4.9203,2.66,3.8694,2.66,572474.82,15.7,15.5,10114,846931.7,12.5,240694.62,15349.06,10551.5,10635.08,6767.13,284022.38,226684.28,54378.61,172305.67,1846.58,23085.18,219.75,9639.68,284022.38,49595.74,10.6,277998.11,4.4,895565.5,13.4,-1853,3.95,258068.06,722026.16,895565.5,277998.11,617567.38,80404.83,29248.37,3.95,75561.42667,5.9,102.1,100,102.8,106.5,99.7,107.1,96,105.2,108.7,103.9,106.9,94.6,117,99.6,108.8,114.5,106.5,124.8,114.1,103.1,-6.1,3.6,7.5,1.8,4.4,1.5,3.8,2,2.2,0.3,0.1,2.5,,-0.32,0.27,0.15,-0.83,3.69,0.82,-2.03,1.4,2.39,2.59,1.22,-0.72,0.035,0.076,0.035,0.015,0.12,2.38,0.92,5.13,-4.21,-3.96,1.08,-1.93,0.3,1.3,-1.7,6.4,39119.2,2148.666667,17438.73333,19531.83333,2228.466667,15717,3842.533333,1761.4,743.6333333,2948.9,2296.733333,4.043333333,2.7,7771.6,18704,38888.85635,18704,224704.9,172635.17,38630.64,924,23790.92,154942.35,18212.2,127719.94,13.86,13.86,2383.878045,2496.999773,0.518695455,94.97509527,-0.314557727,919.321321,2317.38225,174875078.2,162056238.9,15.68603871,14.08180968,2.042374194,2248.877164,1.402,1.6661
2012-04-30 00:00:00,4.087035294,3.610336842,4.067136842,0.5,3.1,3.3,3.5,5,1.62,0.72,6.1,6.56,6.65,7.05,6.9,4.45,4.9,3.25,3.55,3.75,3.85,2.25,2.580910526,2.861489474,3.150194737,3.533842105,2.759205263,2.772831579,6.2966,8.2703,0.8112,7.7408,86.79,90.15,10.06339412,6.507770588,6.333558824,5.153941176,5.03535,18.5,20.5,3.25,4.0501,447.53,3.8553,3.8868,4.069,4.2983,5.6975,3.29,4.0134,3.29,579292.11,15.4,15.1,6818,842275.28,11.4,239983.29,15349.06,10793.07,10629.52,6771.8,283551.73,224365.65,54735.91,169629.74,1935.7,27360.66,219.75,8895.3,283551.73,50199.32,10.4,274983.82,3.1,889604.04,12.8,604,3.96,258978.41,718888.65,889604.04,274983.82,614620.21,81302.94,29371.79,3.96,76016.95,4.033333333,104.8,99.8,100.8,103.8,100.5,113.4,101.6,101.2,108.9,97.2,101.3,92,113.5,98.5,105.9,99.9,99.2,96.3,107,104.4,-0.74,3.4,7,1.7,4.1,1.7,3.6,1.8,2.2,0.3,0.3,2.5,,-0.7,0.16,-0.07,-1.24,2.19,0.12,-2.21,1.14,2.18,2.14,1.11,-1.08,0.031,0.07,0.034,0.011,-0.81,1.25,0.55,3.39,-4.73,-5.71,0.8,-2.98,-0.1,1.3,-2.2,5.4,43773.53333,3303.8,20477.73333,19992.03333,3412.833333,17498.63333,4004.966667,2010.166667,727.2,2902.333333,2465.866667,3.69,2.533333333,7675.466667,9637,48526.17717,9637,238177.93,183644.47,26838.92,928,23858.87,164410.86,18297.72,135805.15,14.7,14.7,2356.646353,2468.288882,0.528058824,96.10090535,0.341793706,863.9878056,2285.199359,158228791.1,162304925.6,14.12509,14.02513333,1.948686667,2199.228688,1.422,1.6892
2012-05-31 00:00:00,3.594642105,3.398972727,3.333590909,0.5,3.1,3.3,3.5,5,1.62,0.72,6.1,6.56,6.65,7.05,6.9,4.45,4.9,3.25,3.55,3.75,3.85,2.25,1.972381818,2.526654545,2.929890909,3.434281818,2.44275,2.446709091,6.3062,8.0715,0.8122,7.9047,87.53,91.1,10.04295909,6.288918182,6.246277273,4.894359091,5.008297727,18,20,2.19,3.5788,80.87,2.9764,3.1542,3.3396,3.9968,4.4659,2.23,3.0202,2.23,587224.43,15.7,15.4,7932,854499.67,11.4,239912.16,15349.06,11048.23,10630.07,6790.24,283754.74,221952.79,53507.82,168444.97,1961.14,29539.83,219.75,10149.71,283754.74,49039.72,10,278656.31,3.5,900048.77,13.2,-1160,4.06,259760.3,725155.13,900048.77,278656.31,621392.46,82875.24,29539.5,4.06,76016.95,4.033333333,102.9,98.9,102.1,103.9,99.7,107.7,98.2,100.3,109.4,96.1,100.6,92.1,105.7,97.9,103.7,97.9,98.9,88.8,107.4,103.5,0.05,3,6.4,1.4,3.6,1.7,3.1,1.6,1.9,-0.1,0.2,2.1,,-1.4,-0.37,-0.34,-2.09,-1.46,-1.12,-2.58,0.91,1.8,2.08,0.95,-1.24,0.025,0.064,0.029,0.005,-1.55,-0.2,0.34,1.62,-5.61,-6.23,0.67,-3.85,-1.1,0.8,-2.9,2.9,43773.53333,3303.8,20477.73333,19992.03333,3412.833333,17498.63333,4004.966667,2010.166667,727.2,2902.333333,2465.866667,3.69,2.533333333,7675.466667,11432,59957.69068,11432,239308.05,183743.63,35140.16,933,24018.66,162995.08,18434.88,134642.02,12.66,12.67,2388.536455,2501.765864,0.493068182,90.51067427,-0.041893864,880.0373944,2319.293991,159187313.1,151846670.5,14.27895806,14.25624839,1.920164516,2242.11235,1.4188,1.7
2012-06-30 00:00:00,3.520194737,2.712085,3.53378,0.4,2.85,3.05,3.25,4.65,1.62,0.72,5.85,6.31,6.4,6.8,6.65,4.2,4.7,3.25,3.55,3.75,3.85,2.25,1.99547,2.27226,2.94179,3.366915,2.105355,2.13913,6.3178,7.921,0.8142,7.9733,87.4,91.47,9.819945,6.293415,6.1458,4.95186,4.976635,18,20,2.72,3.1456,304.61,3.2594,3.1385,3.3553,3.8996,4.7649,2.81,3.5992,2.81,596422.59,16,15.9,9198,883068.72,12.3,239978.29,15349.06,13303.72,10625.33,6789.65,286071.05,228050.85,54294.32,173756.53,1097.06,27550.26,219.75,9279.95,286071.05,49284.64,10.8,287526.17,4.7,924991.2,13.6,245,4.06,261277.2,746505.22,924991.2,287526.17,637465.03,85313.96,29823.5,4.06,76016.95,4.033333333,102.9,99.3,104.3,105.8,98.9,107.2,102.4,97.1,107.8,100.7,102.3,90.7,106.4,98.5,108.8,106.7,96.3,114.9,104.3,106.1,-6.87,2.2,3.8,1.4,2.3,1.9,3.3,1.6,1.9,-0.4,0.3,1.9,,-2.08,-0.73,-0.63,-2.93,-2.88,-2.99,-2.91,0.73,1.29,2.11,0.91,-1.21,0.014,0.037,0.031,0,-2.52,-0.98,-1.3,0.02,-6.7,-7.55,0.39,-4.97,-2.5,-3.1,-4.8,0.3,43773.53333,3303.8,20477.73333,19992.03333,3412.833333,17498.63333,4004.966667,2010.166667,727.2,2902.333333,2465.866667,3.69,2.533333333,7675.466667,17802,77759.58522,17802,226209.28,173101.33,24031.77,935,24201.53,153189.31,18557.92,126394.74,11.9,11.9,2282.51955,2390.56835,0.34626,63.80467775,-0.31416175,606.635531,2244.06459,119900658,115091360.4,13.79396667,13.77154,1.882376667,2152.946105,1.4288,1.7083
2012-07-31 00:00:00,3.628209524,3.587945455,3.652722727,0.35,2.6,2.8,3,4.25,1.62,0.72,5.6,6,6.15,6.55,6.4,4,4.5,3.25,3.55,3.75,3.85,2.25,1.824181818,2.270981818,2.831836364,3.283,2.072772727,2.177777273,6.3235,7.7785,0.8153,8.0038,87.33,91.21,9.859704545,6.504209091,6.231377273,5.082827273,5.04785,18,20,2.78,3.9325,321.94,3.5236,3.7579,3.5811,3.2065,4.1942,2.85,3.635,2.85,601823.8,16,15.9,5401,878062.3,12.6,239981.89,15313.69,11820.33,10625.94,6813.43,284580.27,225528.76,54407.42,171121.34,1036.16,30860.63,219.75,7767.55,284580.27,49705.85,10,283090.68,4.6,919072.4,13.9,421,4.08,262286.45,743175.35,919072.4,283090.68,635981.72,86607.41,29881.17,4.08,78677.52667,3.733333333,101.1,96.2,100.1,101.8,100,65.8,96.7,109.3,107,96.2,98.9,91.6,110.2,94,107.5,82.7,100,69.5,96.4,106.2,-8.65,1.8,2.4,1.5,1.7,2,3.3,2.1,1.9,-0.9,0.4,1.8,,-2.87,-0.77,-0.95,-3.87,-6.15,-4.5,-3.36,0.44,0.79,1.94,0.62,-1.21,0.008,0.023,0.031,-0.002,-3.45,-1.74,-2.27,-1.71,-7.68,-9.07,-0.1,-5.97,-3.7,-4.5,-5.7,-2.4,46029.86667,4885.333333,20752.06667,20392.46667,5023.4,17483.7,4150.966667,2039.266667,811.1666667,2936.333333,2559.2,3.406666667,2.466666667,7660.5,10522,88281.1613,10522,213192.01,164556.89,24969.93,938,24330.98,145228.16,18881.97,120701.65,11.28,11.29,2168.806727,2271.331364,0.3274,61.32192986,-0.252125909,553.7066902,2151.277018,113002879.6,110422360,13.16484516,13.14563548,1.820277419,1990.802909,1.4572,1.705
