trade_date,close,open,high,low,vol
20201112,4908.463,4916.7736,4926.3422,4891.51,118114619
20201111,4904.8981,4937.7582,4957.5846,4901.7067,164470515
20201110,4953.8756,4995.4126,4995.4126,4928.9319,176267214
20201109,4981.3497,4918.8609,4997.8017,4918.8609,197131984
20201106,4885.7178,4897.6295,4897.6295,4845.4293,153639034
20201105,4885.1118,4861.3377,4885.1118,4837.9996,139244594
20201104,4813.6564,4781.448,4825.4638,4770.5582,114661806
20201103,4777.5608,4743.1742,4793.3963,4734.1748,136055408
20201102,4720.8313,4702.7457,4738.0239,4695.4436,142867693
20201030,4695.3338,4776.4726,4778.5089,4683.4719,139802303
20201029,4772.9198,4683.607,4803.0317,4679.2529,117117250
20201028,4737.2718,4703.0036,4753.3125,4685.6012,108463402
20201027,4699.2792,4680.1371,4708.4623,4671.8536,92656304
20201026,4691.2359,4684.0465,4713.3945,4639.3019,108343275
20201023,4718.4881,4775.4665,4802.456,4717.0984,106825184
20201022,4777.9845,4780.5954,4791.8078,4725.4993,101350891
20201021,4792.8284,4801.6313,4801.6313,4758.8552,103805703
20201020,4793.4672,4751.3694,4793.4672,4739.4583,98048156
20201019,4755.4879,4823.4944,4849.605,4747.3356,129246361
20201016,4791.676,4798.9162,4825.5518,4765.967,116716102
20201015,4798.7361,4810.7821,4833.8925,4796.2647,109964962
20201014,4807.1021,4830.4575,4830.4575,4795.9069,111906923
20201013,4839.201,4812.8989,4845.9191,4795.373,116516338
20201012,4823.1578,4705.1883,4823.2666,4704.1554,155784558
20201009,4681.1412,4663.61,4695.4041,4655.0851,111337512
20200930,4587.3953,4607.5753,4634.7239,4563.4108,89081200
20200929,4591.7993,4608.2926,4616.6767,4586.3537,85993858
20200928,4581.9085,4582.6471,4613.6324,4571.1507,85048389
20200925,4570.0216,4582.482,4599.5387,4554.7199,93015155
20200924,4563.0657,4623.9535,4631.9482,4562.2086,112593683
20200923,4652.3273,4639.6592,4665.96,4623.5528,95826528
20200922,4635.7608,4654.2179,4706.2096,4622.1111,119672947
20200921,4691.4281,4750.7481,4752.9799,4688.7199,124535827
20200918,4737.0887,4636.6422,4737.8039,4631.7045,160426475
20200917,4632.7142,4642.0542,4664.9491,4601.639,105983631
20200916,4657.3584,4683.006,4690.6815,4638.4586,108753641
20200915,4688.4826,4649.4472,4691.4997,4630.5374,101915925
20200914,4651.0507,4652.0539,4666.9862,4625.9877,107235179
20200911,4627.2826,4572.2572,4630.8842,4563.1061,115302424
20200910,4581.9775,4632.0994,4647.7505,4572.2058,150652878
20200909,4584.5887,4634.247,4645.1972,4558.0304,162277107
20200908,4694.3894,4683.8256,4707.8966,4639.0531,139199227
20200907,4669.3677,4759.5213,4789.3031,4655.56,148607791
20200904,4770.219,4737.2368,4778.203,4726.5559,120032796
20200903,4817.0952,4841.502,4877.0117,4800.0577,145671201
20200902,4843.887,4859.0754,4863.5509,4797.5204,157989524
20200901,4842.1223,4803.3922,4842.135,4791.7829,138395402
20200831,4816.2153,4870.9337,4901.2115,4816.2123,202567029
20200828,4844.2652,4727.292,4850.4884,4719.3526,159399765
20200827,4731.3451,4718.062,4731.9351,4679.3623,119042850
20200826,4706.1302,4761.7186,4786.4249,4689.881,151305180
20200825,4761.9507,4769.2107,4802.4122,4746.313,141701351
20200824,4755.8491,4746.4035,4769.4673,4716.6054,151143512
20200821,4718.8431,4717.7874,4739.4836,4684.8101,142657864
20200820,4679.1544,4708.1253,4721.4357,4662.8032,158368639
20200819,4740.6784,4804.6655,4809.0499,4738.0086,192442948
20200818,4812.7564,4816.5703,4825.3861,4788.8293,189139854
20200817,4815.2261,4727.1204,4838.0864,4721.3589,268001556
20200814,4704.6288,4627.61,4708.0709,4617.632,147292921
20200813,4635.7126,4666.4901,4671.7689,4626.1033,152550092
20200812,4647.6446,4668.8899,4681.6206,4566.2736,202887239
20200811,4681.7837,4730.3748,4791.5337,4674.8642,205546511
20200810,4724.8697,4681.7553,4757.6634,4646.2885,203788832
20200807,4707.9262,4742.2939,4749.0217,4637.8427,213518216
20200806,4762.7642,4779.2377,4791.8565,4691.1569,227854406
20200805,4777.1089,4761.7637,4786.7031,4711.2723,196700548
20200804,4775.8024,4778.4866,4807.0782,4747.7748,239974985
20200803,4771.3108,4735.8985,4771.3694,4720.025,214776239
20200731,4695.0462,4652.1824,4741.8084,4621.9635,184839026
20200730,4656.1506,4689.7632,4704.6305,4649.7677,166967566
20200729,4679.008,4559.1634,4680.558,4548.8535,186695305
20200728,4568.2576,4567.6691,4590.2496,4537.6849,162768498
20200727,4528.45,4535.0053,4558.1189,4482.4408,171420551
20200724,4505.5906,4679.0273,4691.698,4479.3928,243905203
20200723,4712.4357,4668.7401,4731.4004,4607.6585,234314569
20200722,4714.4454,4682.6575,4790.4491,4675.3488,224199211
20200721,4691.0425,4697.5026,4714.2925,4661.444,200415659
20200720,4680.3046,4597.2038,4681.9431,4534.2305,246068914
20200717,4544.7007,4524.7717,4601.3733,4485.8214,207375563
20200716,4516.2532,4741.5295,4772.5638,4513.6537,284657133
20200715,4744.4687,4821.5155,4837.4757,4723.3608,272389006
20200714,4806.6902,4836.1655,4860.4404,4729.9258,297241985
20200713,4852.9612,4742.3738,4878.0773,4741.8743,321645446
20200710,4753.1333,4796.0873,4821.3745,4734.4725,316949651
20200709,4840.7712,4770.0769,4854.1201,4757.2943,351046893
20200708,4774.0042,4692.8621,4803.3643,4670.6501,348074847
20200707,4698.1264,4739.6104,4796.3155,4688.0574,406008553
20200706,4670.0949,4465.8081,4678.1121,4465.8081,405821025
20200703,4419.5955,4353.1937,4419.5955,4348.4535,290485539
20200702,4335.8445,4239.408,4340.1039,4238.1164,252939368
20200701,4247.7835,4172.6425,4247.7835,4163.4954,169990456
20200630,4163.9637,4130.0028,4174.4236,4129.7754,125933521
20200629,4109.7164,4127.9348,4137.3696,4092.5352,130865854
20200624,4138.9895,4128.1003,4144.6782,4123.3582,121712465
20200623,4121.7944,4098.0373,4124.725,4080.7533,129229510
20200622,4102.0459,4097.5071,4126.9421,4088.7822,155829465
20200619,4098.7095,4047.0483,4109.3602,4043.4925,152946990
20200618,4044.3842,4009.7831,4047.5566,4000.9008,138148761
20200617,4017.5941,4018.6094,4018.6094,3992.1339,105605799
20200616,4014.5702,3995.5786,4014.5702,3987.8637,111051539
20200615,3954.9883,3982.9672,4007.1396,3954.9883,131297860
20200612,4003.0829,3931.6236,4011.0591,3927.2491,134166649
20200611,3995.8846,4031.7396,4043.0123,3979.7522,127308941
20200610,4039.7051,4046.2317,4046.2317,4024.4185,112265728
20200609,4047.0293,4027.5613,4052.1557,4016.3387,115304479
20200608,4021.9549,4023.606,4050.2213,4016.1015,137925813
20200605,4001.2509,3988.2239,4001.2509,3967.926,102443942
20200604,3982.1851,3998.1636,3999.8051,3968.5723,104277737
20200603,3983.6477,4001.1708,4018.6759,3982.9299,136597483
20200602,3983.5677,3969.9521,3991.7761,3958.9774,144303060
20200601,3971.3402,3901.7263,3976.3151,3901.7263,136456652
20200529,3867.0232,3838.3769,3872.3031,3830.4185,93813832
20200528,3856.6324,3848.4892,3885.4211,3818.4318,93064054
20200527,3845.6135,3873.6984,3873.6984,3838.4247,83711831
20200526,3872.7701,3850.0009,3874.7484,3844.4776,77448076
20200525,3829.3245,3828.3206,3835.6333,3800.1796,79033326
20200522,3824.064,3907.5761,3907.5761,3818.1488,103378360
20200521,3913.7949,3950.5981,3951.743,3907.5788,94861033
20200520,3935.222,3955.7145,3955.7145,3923.9213,100791150
20200519,3956.2495,3963.7754,3966.8518,3944.0715,94015291
20200518,3922.9117,3914.6602,3946.4312,3898.4041,112801762
20200515,3912.8159,3941.125,3945.1956,3907.4021,92618382
20200514,3925.2177,3952.1986,3952.1986,3924.0452,88530004
20200513,3968.2529,3946.6428,3972.5254,3932.5711,88190669
20200512,3960.2378,3961.3427,3970.1115,3930.2108,98250554
20200511,3960.1803,3974.7605,3998.0972,3944.5037,122673803
20200508,3963.6217,3942.9972,3979.6627,3935.9805,116943341
20200507,3924.8946,3937.5918,3941.4833,3915.9048,105514646
20200506,3936.2539,3867.2587,3937.6909,3865.9875,139855675
20200430,3912.5772,3880.4094,3921.7004,3880.4094,132917125
20200429,3867.032,3837.5135,3880.7444,3833.7164,95854590
20200428,3849.1465,3835.348,3859.6754,3768.2,122093476
20200427,3822.769,3808.0171,3842.8706,3793.7655,95462735
20200424,3796.9721,3826.3116,3827.212,3787.0714,94844135
20200423,3829.7525,3851.9132,3857.4709,3826.5565,95508450
20200422,3839.3834,3789.1297,3839.3834,3782.2149,85899464
20200421,3808.0474,3838.2314,3838.2314,3779.9967,102921888
20200420,3853.4551,3845.4598,3853.7984,3831.553,100013115
20200417,3839.4871,3831.9232,3863.4521,3821.4201,132004301
20200416,3802.3806,3777.7986,3807.3569,3774.5585,95947965
20200415,3797.3623,3820.8506,3829.8009,3793.4402,108461984
20200414,3825.6991,3777.8343,3825.7599,3764.9838,110637585
20200413,3753.2566,3751.7093,3769.8764,3740.1936,79053343
20200410,3769.1782,3794.8429,3824.7441,3758.9599,102444956
20200409,3792.8105,3798.4879,3801.7245,3785.3116,100485032
20200408,3780.3445,3776.4171,3793.0023,3767.2924,111389513
20200407,3798.0214,3779.9076,3803.6286,3772.2054,142778030
20200403,3713.2183,3721.4815,3738.8323,3698.9822,99825083
20200402,3734.5306,3656.3225,3734.5306,3652.3167,115168209
20200401,3675.0758,3682.2966,3731.7799,3670.9653,119352620
20200331,3686.1551,3708.1404,3716.0707,3676.2024,111453025
20200330,3674.1108,3657.4624,3690.6388,3637.5853,126876673
20200327,3710.0605,3746.3914,3758.7827,3709.9213,124060995
20200326,3698.0472,3692.6083,3736.2536,3681.2668,112310665
20200325,3722.5181,3711.4753,3732.6536,3685.9942,153495958
20200324,3625.1146,3598.6548,3627.7592,3545.4524,143103021
20200323,3530.3058,3542.6837,3585.8014,3523.7877,137108790
20200320,3653.2239,3629.5126,3663.9517,3588.7766,139603000
20200319,3589.0926,3623.789,3647.9874,3503.1866,180807407
20200318,3636.2565,3729.6853,3775.8506,3636.2565,155037547
20200317,3709.6822,3739.7833,3786.8908,3618.307,166246129
20200316,3727.8398,3899.8598,3899.8598,3720.5127,185968260
20200313,3895.3128,3771.0139,3937.1806,3765.1479,188296722
20200312,3950.9111,3976.1139,3987.4336,3926.2704,157060458
20200311,4028.4289,4090.9348,4091.2704,4028.3964,161656111
20200310,4082.7315,3975.2288,4093.0024,3954.7506,197416402
20200309,3997.1325,4063.076,4063.076,3995.1313,208102035
20200306,4138.5072,4158.2021,4181.3102,4135.3901,172475717
20200305,4206.7251,4150.21,4215.8513,4127.0386,231823115
20200304,4115.0524,4078.4998,4115.2618,4060.729,182424730
20200303,4091.3615,4125.1356,4147.6525,4067.9094,219369777
20200302,4069.6662,3968.8435,4092.5394,3968.8435,219313559
20200228,3940.0488,3988.7274,4031.1453,3928.0663,230275093
20200227,4084.8759,4084.0782,4110.5275,4067.4408,181290981
20200226,4073.0152,4070.0994,4132.7817,4061.125,261094061
20200225,4123.8543,4066.302,4126.7075,4020.9075,244167831
20200224,4132.8388,4131.8364,4149.0102,4097.1753,212869303
20200221,4149.4903,4134.8747,4184.4379,4130.1677,217213604
20200220,4144.6561,4062.8968,4148.5287,4055.8105,212232624
20200219,4051.3107,4049.5862,4085.1704,4042.8451,169046441
20200218,4057.5108,4069.8315,4076.388,4027.7859,163236220
20200217,4077.4241,3999.6511,4077.4464,3999.6511,182778969
20200214,3987.7342,3954.234,4001.5627,3954.0233,143239803
20200213,3959.9188,3985.8757,3999.5495,3950.1422,145001843
20200212,3984.4325,3945.6663,3984.4325,3940.6667,126710321
20200211,3952.4643,3926.4204,3970.5221,3915.7077,143441674
20200210,3916.0052,3872.3738,3920.1667,3861.0066,148406969
20200207,3899.8693,3879.5531,3899.8837,3849.7127,151731759
20200206,3899.7751,3841.7537,3914.915,3806.9601,176462235
20200205,3828.5272,3801.099,3866.0108,3781.613,174925524
20200204,3785.6376,3652.0035,3786.8629,3652.0035,213933328
20200203,3688.3578,3639.9089,3732.1572,3639.9089,157559647
20200123,4003.9013,4093.3229,4103.5244,3972.3933,160357603
20200122,4131.9311,4093.8009,4141.1772,4046.4866,126758763
20200121,4114.3085,4165.0203,4165.0203,4113.3251,130527507
20200120,4185.8304,4170.7365,4185.9629,4149.4879,122409147
20200117,4154.853,4162.1939,4177.0282,4141.6448,98725682
20200116,4149.0434,4174.8172,4175.2938,4142.1795,100267642
20200115,4166.7344,4186.881,4193.8686,4150.8799,104633136
20200114,4189.8862,4215.1578,4223.5078,4188.0809,129320783
20200113,4203.9883,4166.9254,4203.9883,4148.6007,119691982
20200110,4163.1849,4177.5777,4180.9771,4148.4817,113031719
20200109,4164.3697,4145.5345,4165.6574,4143.592,136886324
20200108,4112.3172,4139.6315,4149.813,4101.9801,167585850
20200107,4160.2274,4137.4019,4161.2504,4135.0972,139489031
20200106,4129.2954,4120.5211,4170.6384,4102.3796,175309953
20200103,4144.9649,4161.2185,4164.2989,4131.864,142826244
20200102,4152.2408,4121.3487,4172.6555,4121.3487,182116772
20191231,4096.5821,4077.7519,4098.1444,4069.0086,123264258
20191230,4081.6334,4015.5195,4083.6901,4001.4951,155971488
20191227,4022.0278,4029.2454,4066.7964,4019.7223,150926411
20191226,4025.9879,3993.6686,4025.9879,3993.5413,108860640
20191225,3990.8671,3988.6574,4000.5556,3976.3559,94938890
20191224,3992.9581,3971.56,3994.5092,3963.6653,95989045
20191223,3967.0962,4014.6929,4032.1721,3964.3798,122816246
20191220,4017.2527,4032.1519,4046.7261,4014.9296,121267662
20191219,4027.1495,4034.6159,4038.5435,4014.8951,117900558
20191218,4032.7826,4039.724,4057.64,4025.3433,151351764
20191217,4041.7996,3987.7426,4067.1355,3984.5193,201162937
20191216,3987.5464,3970.7092,3987.5866,3953.5126,148486670
20191213,3968.2211,3928.0044,3969.4568,3925.2757,148571349
20191212,3891.0242,3908.4537,3908.4537,3886.1188,84708330
20191211,3902.7492,3907.1592,3909.3854,3890.341,99765480
20191210,3900.3843,3886.444,3900.959,3882.0877,86262928
20191209,3895.4468,3909.5297,3911.9682,3885.2507,95353806
20191206,3902.3853,3885.0582,3902.3853,3878.7002,78648887
20191205,3879.3638,3863.6086,3883.4031,3859.8223,89051193
20191204,3849.819,3841.6627,3852.9922,3831.0747,79683385
20191203,3851.0873,3829.212,3851.1205,3811.6281,73611240
20191202,3836.0589,3835.5128,3854.7509,3829.3126,77412173
20191129,3828.6706,3857.1883,3861.6584,3804.8291,74144331
20191128,3862.3029,3877.9012,3887.6903,3852.0105,65230119
20191127,3875.6186,3883.429,3889.9783,3862.7011,76437305
20191126,3891.6533,3893.4349,3899.1097,3869.5948,111513537
20191125,3878.2061,3850.966,3878.2507,3839.4201,106066289
20191122,3849.9948,3894.1742,3918.8385,3833.5033,91042639
20191121,3889.598,3894.539,3901.8262,3875.9682,69130538
20191120,3907.8641,3940.1344,3943.2273,3901.9865,76815333
20191119,3947.0392,3904.0996,3947.0392,3902.3776,82161025
20191118,3907.9291,3874.4405,3913.1029,3868.3166,76645993
20191115,3877.0892,3908.4891,3915.1049,3877.0892,83730917
20191114,3905.857,3905.9284,3916.9459,3895.1415,87008446
20191113,3899.9815,3905.2831,3908.4196,3882.4314,76749078
20191112,3903.6888,3905.9584,3914.8821,3877.7397,76543069
20191111,3902.9783,3948.6186,3948.6186,3897.5504,94155621
20191108,3973.0107,4017.6742,4022.0362,3971.5726,97106948
20191107,3991.8749,3984.5529,4005.3829,3975.5475,87254898
20191106,3984.8816,4006.327,4007.5012,3973.7762,97312952
20191105,4002.8128,3982.1155,4030.6381,3970.8664,112911880
20191104,3978.1216,3964.0052,3985.3573,3964.0052,104193855
20191101,3952.3872,3883.8084,3956.0797,3876.4164,100689612
20191031,3886.7519,3906.8593,3907.1505,3878.8757,86714539
20191030,3891.2255,3904.7172,3908.0999,3883.4468,77872923
20191029,3910.226,3929.7077,3932.3745,3910.226,82257075
20191028,3926.585,3904.9824,3927.7959,3897.8175,97406020
20191025,3896.7923,3871.7687,3899.7223,3849.0337,77453620
20191024,3870.6678,3877.9239,3890.1955,3852.5828,71334575
20191023,3871.0848,3892.6766,3901.4243,3862.1965,70198625
20191022,3895.8809,3896.3149,3897.4352,3870.5486,68918566
20191021,3880.8398,3865.3436,3884.7447,3856.0374,74182918
20191018,3869.3777,3935.4199,3940.5409,3864.9652,82321140
20191017,3925.2216,3929.386,3935.8123,3913.9173,64863745
20191016,3922.6854,3939.276,3964.0456,3919.0169,83229707
20191015,3936.2498,3953.1645,3953.1645,3928.151,85273949
20191014,3953.2411,3944.8593,3983.8117,3934.7325,122393611
20191011,3911.7253,3885.5198,3922.3694,3868.8417,93412577
20191010,3874.6391,3838.4865,3877.142,3829.4328,79222694
20191009,3843.2392,3822.6068,3845.3403,3805.0671,75854512
20191008,3837.6791,3818.5894,3861.6429,3818.5894,76657860
20190930,3814.5282,3842.0741,3857.2319,3813.5491,65931313
20190927,3852.6534,3843.4584,3859.5003,3832.2466,74003947
20190926,3841.1388,3884.7022,3890.7452,3840.2472,102698301
20190925,3870.9837,3887.5548,3889.839,3867.2277,89520835
20190924,3901.0758,3895.8661,3927.0115,3886.1404,87783230
20190923,3890.6616,3925.1858,3925.1858,3868.214,94036225
20190920,3935.6511,3933.4594,3942.224,3921.4124,103455955
20190919,3924.3823,3923.9631,3924.3823,3897.0666,85984238
20190918,3910.0837,3902.9947,3923.1462,3902.5109,82056152
20190917,3891.2208,3947.1577,3947.1577,3879.4852,113694317
20190916,3957.7154,3981.3616,3982.204,3943.3734,110259805
20190912,3972.3799,3944.6917,3975.9311,3933.4366,110241273
20190911,3930.0999,3969.6757,3971.2237,3922.9531,131594875
20190910,3959.265,3976.8697,3976.9225,3938.7441,130889386
20190909,3972.9484,3980.9577,3985.239,3954.8755,146809754
20190906,3948.5075,3946.6854,3948.5397,3922.3361,121882376
20190905,3925.323,3909.2087,3970.0038,3909.2087,181656231
20190904,3886.0012,3848.6483,3886.0012,3846.4215,126628615
20190903,3853.6106,3852.5794,3856.6813,3833.7571,97714631
20190902,3848.3198,3803.689,3855.7768,3799.8166,110289349
20190830,3799.5863,3816.678,3828.9698,3778.9189,96695150
20190829,3790.1867,3805.494,3808.5954,3774.3968,84083387
20190828,3802.5844,3818.8125,3822.5883,3790.1384,88750812
20190827,3816.9459,3791.4587,3848.2358,3790.873,124731478
20190826,3765.9105,3756.3618,3778.8665,3753.1646,93859269
20190823,3820.8638,3796.8821,3829.3607,3788.0345,87954583
20190822,3793.5061,3793.8552,3797.329,3771.2048,85807792
20190821,3781.7579,3778.3091,3792.5955,3775.4474,82299880
20190820,3787.7324,3786.026,3799.8977,3778.7306,108602088
20190819,3791.0946,3736.0344,3791.0946,3720.6894,139327013
20190816,3710.5386,3697.9407,3738.0964,3687.0751,88319169
20190815,3694.0006,3618.0092,3694.2985,3612.1108,88598832
20190814,3682.4015,3712.0657,3717.5579,3680.6086,91202590
20190813,3665.7515,3675.5868,3686.4302,3658.0126,76500302
20190812,3699.1047,3647.8661,3699.1047,3643.3161,82083056
20190809,3633.5296,3686.7493,3689.1774,3628.1163,85295580
20190808,3669.2936,3651.3571,3675.4603,3646.9386,88457707
20190807,3621.431,3654.6323,3659.0778,3621.431,84238716
20190806,3636.3289,3609.1118,3649.8953,3575.8626,129833871
20190805,3675.6884,3724.4097,3739.5031,3675.6884,101325981
20190802,3747.4379,3729.1309,3754.5326,3720.0584,108335897
20190801,3803.4694,3819.3242,3831.2641,3791.546,84114180
20190731,3835.3589,3856.745,3856.745,3830.0914,82151155
20190730,3870.3176,3861.5698,3890.7298,3861.5698,94123955
20190729,3854.2704,3857.9394,3862.7467,3842.426,84814370
20190726,3858.5688,3835.2281,3863.5878,3832.5223,83259300
20190725,3851.0665,3821.3898,3851.0665,3812.9532,93740417
20190724,3819.8325,3803.5867,3840.0579,3803.5738,90940684
20190723,3789.9135,3783.5411,3792.9647,3768.7614,71313346
20190722,3781.6832,3813.5022,3816.5387,3765.4428,92101377
20190719,3807.9551,3787.5079,3828.1514,3787.5079,88086149
20190718,3768.4019,3793.1893,3793.3916,3767.9958,87496445
20190717,3804.6384,3800.1064,3820.2713,3787.8973,95183885
20190716,3806.8449,3819.2474,3828.3256,3799.8665,80730952
20190715,3824.1878,3792.6409,3844.8683,3745.8549,101205222
20190712,3808.7311,3783.0733,3820.2354,3774.5224,75465967
20190711,3785.221,3806.1855,3830.7387,3774.4137,75311965
20190710,3786.739,3807.9497,3810.396,3774.2304,72833948
20190709,3793.1297,3798.0954,3811.0993,3774.7641,74842732
20190708,3802.7897,3875.7547,3875.7547,3775.0259,109539086
20190705,3893.2025,3875.3736,3900.3095,3857.928,74006527
20190704,3873.1019,3895.1978,3906.8894,3854.693,99342256
20190703,3893.5341,3927.4365,3927.4365,3878.8405,111992603
20190702,3937.1691,3931.0486,3942.4257,3918.9378,131863496
20190701,3935.8116,3899.3313,3936.668,3886.909,158370340
20190628,3825.5873,3832.0599,3835.2326,3803.0546,84766139
20190627,3834.8172,3807.5376,3854.0801,3805.8328,105316358
20190626,3794.331,3779.5125,3809.758,3771.7164,81820283
20190625,3801.3098,3837.4259,3838.0578,3755.0099,124075912
20190624,3841.2659,3836.3051,3853.5452,3819.7692,100084621
20190621,3833.9383,3832.7321,3856.0856,3817.3068,153635155
20190620,3828.5183,3718.9416,3845.7912,3717.1857,168872073
20190619,3715.9381,3761.3381,3771.347,3715.1331,125595715
20190618,3667.6185,3661.1299,3675.6452,3638.78,70692266
20190617,3654.8248,3654.4433,3683.7743,3645.4982,72976678
20190614,3654.8799,3690.4763,3709.6521,3650.9096,101817004
20190613,3685.3933,3689.5834,3697.5917,3654.2742,96331718
20190612,3691.0957,3706.8635,3711.8793,3683.9394,119178853
20190611,3719.2759,3617.5239,3723.1419,3617.5239,143482806
20190610,3610.7435,3578.0084,3623.7301,3568.2787,92375061
20190606,3564.6778,3601.0356,3601.0356,3557.0167,85534403
20190605,3597.105,3627.7947,3634.4536,3593.9515,88642020
20190604,3598.4666,3632.5602,3636.128,3584.4612,87097094
20190603,3632.0127,3640.6126,3672.8136,3613.1274,100723180
20190531,3629.7893,3640.9963,3668.1796,3627.5448,89222267
20190530,3641.1833,3648.8495,3650.9718,3612.6248,94202561
20190529,3663.909,3642.5415,3693.2273,3637.3481,93355441
20190528,3672.2605,3633.0182,3683.2306,3627.7878,117886240
20190527,3637.1971,3592.6027,3648.0267,3556.2567,108830871
20190524,3593.9139,3584.9016,3623.3904,3580.7853,80934048
20190523,3583.9646,3629.5284,3631.4743,3578.1129,99897781
20190522,3649.3796,3663.1533,3679.2727,3634.7479,98346128
20190521,3666.7762,3619.4369,3690.0884,3610.6817,111022920
20190520,3617.7924,3635.7357,3644.5,3583.8324,108963477
20190517,3648.7609,3744.8751,3745.3555,3637.5826,128453245
20190516,3743.9635,3720.039,3745.1405,3707.9032,116258274
20190515,3727.0923,3674.9931,3741.0406,3674.9931,110161769
20190514,3645.1503,3630.4388,3683.2619,3630.4388,102313460
20190513,3668.7255,3675.7597,3702.9012,3658.0004,103391860
20190510,3730.4513,3643.0557,3732.9238,3589.2906,148003847
20190509,3599.7001,3637.346,3656.8966,3584.8227,101037394
20190508,3667.4574,3648.5489,3722.9325,3642.4981,112867355
20190507,3720.6684,3702.2656,3738.1767,3671.8341,132847654
20190506,3684.6168,3775.0765,3791.6119,3647.1405,197472882
20190430,3913.211,3887.1799,3923.1082,3885.147,116233376
20190429,3900.3339,3896.5824,3953.2288,3875.452,153870927
20190426,3889.2748,3921.8909,3943.8331,3887.2525,142008068
20190425,3941.816,4013.6027,4022.5631,3938.3251,159722071
20190424,4030.0887,4033.6292,4044.3375,3967.8058,145498695
20190423,4019.0053,4021.6277,4061.0858,4005.2832,155611650
20190422,4025.6109,4125.9717,4126.0907,4015.4748,189353745
20190419,4120.6078,4076.2953,4120.6356,4046.2042,150794910
20190418,4072.0753,4085.1148,4094.0533,4056.2356,146562123
20190417,4087.2398,4080.7172,4106.6158,4057.5032,180367117
20190416,4085.7891,3958.0963,4085.7891,3943.4879,202041966
20190415,3975.5244,4056.4919,4085.3882,3974.2264,182645571
20190412,3988.6168,3986.7822,4006.9335,3961.464,135862118
20190411,3997.5778,4083.4618,4097.1249,3990.239,169049641
20190410,4085.847,4062.4425,4115.378,4035.4741,194687613
20190409,4075.4301,4063.8139,4084.243,4038.2825,182956808
20190408,4057.2286,4097.1027,4122.6034,4017.4887,267505576
20190404,4062.2309,4039.7415,4072.1138,4021.7055,260410939
20190403,4022.1566,3947.8697,4026.4972,3939.7837,231917368
20190402,3971.2852,3986.3443,3988.0975,3956.5059,226000341
20190401,3973.928,3901.1698,3982.9091,3901.1698,271382704
20190329,3872.3412,3739.7739,3876.379,3739.7739,215639103
20190328,3728.3953,3731.0612,3755.716,3710.0814,133272129
20190327,3743.3878,3724.4058,3750.2642,3703.4508,138758454
20190326,3700.4388,3766.5287,3770.843,3687.5472,173046579
20190325,3742.8252,3776.4426,3807.1793,3741.6062,198586329
20190322,3833.8013,3838.1255,3845.5808,3786.5917,171356993
20190321,3836.8913,3840.2783,3864.0696,3823.4661,196310310
20190320,3835.4397,3825.3356,3855.1465,3790.5119,175632090
20190319,3833.9626,3856.5885,3868.335,3815.2187,181727110
20190318,3851.7479,3753.6436,3851.7479,3733.6781,216928060
20190315,3745.005,3713.936,3782.2364,3713.936,175174544
20190314,3698.4858,3710.2934,3747.819,3673.8509,190817237
20190313,3724.1941,3758.713,3763.0926,3708.8145,233682248
20190312,3755.3519,3758.3151,3804.72,3723.6785,274926382
20190311,3729.9546,3663.9772,3731.9091,3650.8125,230912865
20190308,3657.579,3721.4016,3774.5431,3656.1917,317990077
20190307,3808.8497,3841.1456,3845.182,3778.8004,329846548
20190306,3848.0903,3822.8588,3855.1556,3787.5225,318077371
20190305,3816.0132,3785.3762,3816.1621,3770.7858,230853166
20190304,3794.104,3783.0367,3886.5797,3764.7764,323490126
20190301,3749.7143,3699.2157,3749.7143,3668.7653,204711004
20190228,3669.3703,3675.2642,3695.4646,3650.0537,184810220
20190227,3678.3921,3682.8116,3737.6317,3638.3334,286236007
20190226,3684.6935,3734.7059,3762.1128,3679.2705,358038698
20190225,3729.4831,3575.8528,3729.4831,3574.6885,342557122
20190222,3520.1182,3439.3781,3520.1182,3417.9784,187237974
20190221,3442.7056,3450.1411,3500.2519,3431.631,180143287
20190220,3451.9273,3449.9321,3463.7735,3421.505,147390311
20190219,3439.6078,3454.7216,3480.7938,3419.0731,179083785
20190218,3445.7448,3366.423,3445.7448,3366.423,182886089
20190215,3338.7047,3391.242,3395.0294,3335.8705,143668603
20190214,3402.1403,3392.8547,3415.3994,3381.9821,151127290
20190213,3397.0276,3337.7794,3405.5773,3329.1436,163828332
20190212,3330.3353,3306.3523,3335.3606,3298.6337,122232462
20190211,3306.4725,3239.8079,3307.0638,3239.8079,98818434
20190201,3247.3971,3225.7335,3247.4956,3207.7168,82019641
20190131,3201.6331,3182.6987,3216.0673,3178.0105,86247839
20190130,3168.4829,3181.6551,3202.896,3167.8934,63746517
20190129,3193.9698,3177.261,3200.9898,3148.2345,77658334
20190128,3183.7777,3203.1189,3228.8678,3174.7243,82622431
20190125,3184.4696,3165.1814,3203.1747,3164.4082,83967729
20190124,3158.7817,3146.6046,3165.6296,3125.3008,72934636
20190123,3141.0532,3136.096,3157.6269,3131.8673,59870478
20190122,3143.3171,3181.9494,3181.9494,3135.3378,72990528
20190121,3185.6364,3170.8773,3199.2134,3170.8773,93915022
20190118,3168.1739,3124.5025,3171.6864,3120.3458,103963834
20190117,3111.4168,3132.6285,3141.7099,3110.0608,80174871
