指标名称,中证国债到期收益率:10年
2007/12/14,4.5473
2007/12/17,4.565
2007/12/18,4.5516
2007/12/19,4.5359
2007/12/20,4.5438
2007/12/21,4.5649
2007/12/24,4.545
2007/12/25,4.5199
2007/12/26,4.5143
2007/12/27,4.4999
2007/12/28,4.5214
2008/1/2,4.497
2008/1/3,4.4882
2008/1/4,4.4893
2008/1/7,4.4861
2008/1/8,4.4828
2008/1/9,4.4828
2008/1/10,4.4738
2008/1/11,4.4733
2008/1/14,4.4718
2008/1/15,4.4886
2008/1/16,4.487
2008/1/17,4.4944
2008/1/18,4.4656
2008/1/21,4.4329
2008/1/22,4.4259
2008/1/23,4.4085
2008/1/24,4.389
2008/1/25,4.3686
2008/1/28,4.3518
2008/1/29,4.3308
2008/1/30,4.3194
2008/1/31,4.3174
2008/2/1,4.2853
2008/2/4,4.1862
2008/2/5,4.1307
2008/2/13,4.1554
2008/2/14,4.156
2008/2/15,4.1642
2008/2/18,4.1485
2008/2/19,4.1582
2008/2/20,4.1911
2008/2/21,4.197
2008/2/22,4.195
2008/2/25,4.1723
2008/2/26,4.1883
2008/2/27,4.2082
2008/2/28,4.2079
2008/2/29,4.1907
2008/3/3,4.1691
2008/3/4,4.1743
2008/3/5,4.2044
2008/3/6,4.2059
2008/3/7,4.2114
2008/3/10,4.2001
2008/3/11,4.2282
2008/3/12,4.2273
2008/3/13,4.2203
2008/3/14,4.1829
2008/3/17,4.1748
2008/3/18,4.1717
2008/3/19,4.2156
2008/3/20,4.2131
2008/3/21,4.2011
2008/3/24,4.1323
2008/3/25,4.1461
2008/3/26,4.1306
2008/3/27,4.0818
2008/3/28,4.0999
2008/3/31,4.1027
2008/4/1,4.0983
2008/4/2,4.0771
2008/4/3,4.0875
2008/4/7,4.1474
2008/4/8,4.1302
2008/4/9,4.1015
2008/4/10,4.0938
2008/4/11,4.081
2008/4/14,4.0788
2008/4/15,4.0997
2008/4/16,4.0997
2008/4/17,4.1052
2008/4/18,4.0955
2008/4/21,4.1035
2008/4/22,4.1176
2008/4/23,4.1211
2008/4/24,4.1251
2008/4/25,4.1185
2008/4/28,4.1236
2008/4/29,4.1444
2008/4/30,4.1436
2008/5/5,4.1462
2008/5/6,4.1759
2008/5/7,4.1644
2008/5/8,4.1858
2008/5/9,4.1853
2008/5/12,4.2019
2008/5/13,4.2023
2008/5/14,4.2029
2008/5/15,4.1956
2008/5/16,4.1974
2008/5/19,4.2252
2008/5/20,4.2283
2008/5/21,4.2273
2008/5/22,4.2049
2008/5/23,4.2027
2008/5/26,4.2207
2008/5/27,4.2118
2008/5/28,4.2039
2008/5/29,4.1896
2008/5/30,4.1965
2008/6/2,4.2237
2008/6/3,4.2202
2008/6/4,4.2099
2008/6/5,4.1887
2008/6/6,4.1948
2008/6/10,4.2167
2008/6/11,4.2483
2008/6/12,4.2925
2008/6/13,4.3273
2008/6/16,4.354
2008/6/17,4.35
2008/6/18,4.3499
2008/6/19,4.3485
2008/6/20,4.3507
2008/6/23,4.3844
2008/6/24,4.3992
2008/6/25,4.3805
2008/6/26,4.3891
2008/6/27,4.4191
2008/6/30,4.4861
2008/7/1,4.502
2008/7/2,4.5066
2008/7/3,4.5173
2008/7/4,4.5465
2008/7/7,4.5449
2008/7/8,4.5295
2008/7/9,4.5298
2008/7/10,4.5088
2008/7/11,4.5207
2008/7/14,4.4863
2008/7/15,4.4807
2008/7/16,4.4848
2008/7/17,4.4718
2008/7/18,4.4749
2008/7/21,4.4724
2008/7/22,4.5193
2008/7/23,4.5135
2008/7/24,4.4943
2008/7/25,4.4925
2008/7/28,4.496
2008/7/29,4.5211
2008/7/30,4.5201
2008/7/31,4.521
2008/8/1,4.5297
2008/8/4,4.5306
2008/8/5,4.5279
2008/8/6,4.4811
2008/8/7,4.4798
2008/8/8,4.4874
2008/8/11,4.5295
2008/8/12,4.5418
2008/8/13,4.5372
2008/8/14,4.5398
2008/8/15,4.5282
2008/8/18,4.5336
2008/8/19,4.5125
2008/8/20,4.4982
2008/8/21,4.4641
2008/8/22,4.4494
2008/8/25,4.4407
2008/8/26,4.4263
2008/8/27,4.404
2008/8/28,4.3784
2008/8/29,4.3466
2008/9/1,4.3111
2008/9/2,4.2791
2008/9/3,4.2538
2008/9/4,4.2309
2008/9/5,4.2288
2008/9/8,4.2362
2008/9/9,4.2302
2008/9/10,4.2129
2008/9/11,4.18
2008/9/12,4.1375
2008/9/16,4.0652
2008/9/17,3.9312
2008/9/18,3.799
2008/9/19,3.7839
2008/9/22,3.7765
2008/9/23,3.7938
2008/9/24,3.7772
2008/9/25,3.8162
2008/9/26,3.787
2008/10/6,3.8139
2008/10/7,3.7496
2008/10/8,3.6758
2008/10/9,3.5157
2008/10/10,3.3544
2008/10/13,3.2145
2008/10/14,3.2249
2008/10/15,3.2158
2008/10/16,3.2327
2008/10/17,3.2552
2008/10/20,3.2718
2008/10/21,3.2766
2008/10/22,3.2636
2008/10/23,3.3127
2008/10/24,3.3015
2008/10/27,3.3261
2008/10/28,3.2575
2008/10/29,3.2068
2008/10/30,3.1633
2008/10/31,3.1544
2008/11/3,3.1593
2008/11/4,3.1634
2008/11/5,3.1552
2008/11/6,3.1375
2008/11/7,3.1129
2008/11/10,3.0902
2008/11/11,3.064
2008/11/12,3.0227
2008/11/13,2.9975
2008/11/14,2.9722
2008/11/17,2.9914
2008/11/18,3.0604
2008/11/19,3.0793
2008/11/20,3.1404
2008/11/21,3.1699
2008/11/24,3.1573
2008/11/25,3.1709
2008/11/26,3.2604
2008/11/27,3.1545
2008/11/28,3.1648
2008/12/1,3.1442
2008/12/2,3.2276
2008/12/3,3.15
2008/12/4,3.2114
2008/12/5,3.0992
2008/12/8,3.0779
2008/12/9,3.1025
2008/12/10,3.1387
2008/12/11,3.1035
2008/12/12,3.0561
2008/12/15,3.0231
2008/12/16,3.0693
2008/12/17,2.9439
2008/12/18,2.9696
2008/12/19,2.8943
2008/12/22,2.8872
2008/12/23,2.9137
2008/12/24,2.9288
2008/12/25,2.9962
2008/12/26,2.8908
2008/12/29,2.8241
2008/12/30,2.92
2008/12/31,2.8754
2009/1/5,2.9098
2009/1/6,2.9095
2009/1/7,2.8881
2009/1/8,2.9418
2009/1/9,2.8906
2009/1/12,2.9144
2009/1/13,2.8699
2009/1/14,2.9165
2009/1/15,3.0004
2009/1/16,3.068
2009/1/19,3.0623
2009/1/20,3.121
2009/1/21,3.2175
2009/1/22,3.1977
2009/1/23,3.1633
2009/2/2,3.1689
2009/2/3,3.2547
2009/2/4,3.3067
2009/2/5,3.4005
2009/2/6,3.3836
2009/2/9,3.3547
2009/2/10,3.3222
2009/2/11,3.3449
2009/2/12,3.2875
2009/2/13,3.2987
2009/2/16,3.2693
2009/2/17,3.3089
2009/2/18,3.2957
2009/2/19,3.2812
2009/2/20,3.2839
2009/2/23,3.2882
2009/2/24,3.2664
2009/2/25,3.282
2009/2/26,3.2678
2009/2/27,3.2734
2009/3/2,3.2841
2009/3/3,3.2894
2009/3/4,3.3056
2009/3/5,3.3441
2009/3/6,3.3687
2009/3/9,3.3335
2009/3/10,3.3167
2009/3/11,3.2838
2009/3/12,3.2879
2009/3/13,3.2819
2009/3/16,3.2733
2009/3/17,3.2567
2009/3/18,3.2562
2009/3/19,3.2664
2009/3/20,3.2694
2009/3/23,3.2927
2009/3/24,3.3166
2009/3/25,3.2129
2009/3/26,3.2889
2009/3/27,3.3209
2009/3/30,3.2829
2009/3/31,3.2805
2009/4/1,3.3079
2009/4/2,3.2897
2009/4/3,3.3239
2009/4/7,3.3871
2009/4/8,3.3302
2009/4/9,3.3422
2009/4/10,3.3607
2009/4/13,3.3766
2009/4/14,3.3716
2009/4/15,3.3486
2009/4/16,3.333
2009/4/17,3.3502
2009/4/20,3.3485
2009/4/21,3.3383
2009/4/22,3.3245
2009/4/23,3.3457
2009/4/24,3.3223
2009/4/27,3.2873
2009/4/28,3.3285
2009/4/29,3.311
2009/4/30,3.3243
2009/5/4,3.3303
2009/5/5,3.3094
2009/5/6,3.3213
2009/5/7,3.3009
2009/5/8,3.2826
2009/5/11,3.2901
2009/5/12,3.2775
2009/5/13,3.2655
2009/5/14,3.2659
2009/5/15,3.247
2009/5/18,3.2278
2009/5/19,3.2307
2009/5/20,3.2408
2009/5/21,3.2613
2009/5/22,3.221
2009/5/25,3.246
2009/5/26,3.2725
2009/5/27,3.2669
2009/6/1,3.2666
2009/6/2,3.2476
2009/6/3,3.2667
2009/6/4,3.2473
2009/6/5,3.2834
2009/6/8,3.2629
2009/6/9,3.3003
2009/6/10,3.296
2009/6/11,3.2994
2009/6/12,3.3362
2009/6/15,3.3328
2009/6/16,3.3382
2009/6/17,3.3273
2009/6/18,3.3323
2009/6/19,3.339
2009/6/22,3.3135
2009/6/23,3.3232
2009/6/24,3.3577
2009/6/25,3.3407
2009/6/26,3.3467
2009/6/29,3.3619
2009/6/30,3.3725
2009/7/1,3.3797
2009/7/2,3.3748
2009/7/3,3.4312
2009/7/6,3.3966
2009/7/7,3.4032
2009/7/8,3.3714
2009/7/9,3.3824
2009/7/10,3.4213
2009/7/13,3.4806
2009/7/14,3.4618
2009/7/15,3.4885
2009/7/16,3.4816
2009/7/17,3.5114
2009/7/20,3.5188
2009/7/21,3.5044
2009/7/22,3.474
2009/7/23,3.4977
2009/7/24,3.5418
2009/7/27,3.5308
2009/7/28,3.4957
2009/7/29,3.5171
2009/7/30,3.5347
2009/7/31,3.5816
2009/8/3,3.5749
2009/8/4,3.5806
2009/8/5,3.5504
2009/8/6,3.5456
2009/8/7,3.5432
2009/8/10,3.5434
2009/8/11,3.5597
2009/8/12,3.5854
2009/8/13,3.5129
2009/8/14,3.5481
2009/8/17,3.5684
2009/8/18,3.5811
2009/8/19,3.5543
2009/8/20,3.5487
2009/8/21,3.5595
2009/8/24,3.5431
2009/8/25,3.5541
2009/8/26,3.5621
2009/8/27,3.5749
2009/8/28,3.5541
2009/8/31,3.5775
2009/9/1,3.578
2009/9/2,3.566
2009/9/3,3.5374
2009/9/4,3.5469
2009/9/7,3.546
2009/9/8,3.5385
2009/9/9,3.5742
2009/9/10,3.5367
2009/9/11,3.5525
2009/9/14,3.5668
2009/9/15,3.5862
2009/9/16,3.5636
2009/9/17,3.5759
2009/9/18,3.567
2009/9/21,3.5591
2009/9/22,3.5581
2009/9/23,3.5846
2009/9/24,3.6101
2009/9/25,3.6179
2009/9/28,3.6394
2009/9/29,3.6272
2009/9/30,3.6359
2009/10/9,3.6417
2009/10/12,3.6462
2009/10/13,3.6947
2009/10/14,3.6862
2009/10/15,3.7
2009/10/16,3.7196
2009/10/19,3.7124
2009/10/20,3.7328
2009/10/21,3.7353
2009/10/22,3.7289
2009/10/23,3.745
2009/10/26,3.7364
2009/10/27,3.7279
2009/10/28,3.7242
2009/10/29,3.7229
2009/10/30,3.7257
2009/11/2,3.7292
2009/11/3,3.7588
2009/11/4,3.7381
2009/11/5,3.7493
2009/11/6,3.7537
2009/11/9,3.7609
2009/11/10,3.7559
2009/11/11,3.7498
2009/11/12,3.7542
2009/11/13,3.7194
2009/11/16,3.7546
2009/11/17,3.7269
2009/11/18,3.7255
2009/11/19,3.7182
2009/11/20,3.7227
2009/11/23,3.7461
2009/11/24,3.718
2009/11/25,3.7341
2009/11/26,3.7279
2009/11/27,3.7108
2009/11/30,3.6847
2009/12/1,3.6769
2009/12/2,3.6851
2009/12/3,3.6867
2009/12/4,3.6973
2009/12/7,3.7152
2009/12/8,3.7338
2009/12/9,3.7133
2009/12/10,3.7069
2009/12/11,3.7099
2009/12/14,3.7506
2009/12/15,3.7439
2009/12/16,3.7178
2009/12/17,3.7122
2009/12/18,3.7181
2009/12/21,3.72
2009/12/22,3.7205
2009/12/23,3.7203
2009/12/24,3.7138
2009/12/25,3.7079
2009/12/28,3.7203
2009/12/29,3.7054
2009/12/30,3.7204
2009/12/31,3.7266
2010/1/4,3.7171
2010/1/5,3.742
2010/1/6,3.721
2010/1/7,3.7363
2010/1/8,3.7367
2010/1/11,3.7466
2010/1/12,3.7369
2010/1/13,3.7674
2010/1/14,3.766
2010/1/15,3.7534
2010/1/18,3.7458
2010/1/19,3.7429
2010/1/20,3.7347
2010/1/21,3.7306
2010/1/22,3.7122
2010/1/25,3.7042
2010/1/26,3.7021
2010/1/27,3.7028
2010/1/28,3.6977
2010/1/29,3.6767
2010/2/1,3.6421
2010/2/2,3.6346
2010/2/3,3.593
2010/2/4,3.6215
2010/2/5,3.5912
2010/2/8,3.5743
2010/2/9,3.5409
2010/2/10,3.5637
2010/2/11,3.5643
2010/2/12,3.5543
2010/2/20,3.561
2010/2/21,3.5738
2010/2/22,3.592
2010/2/23,3.6068
2010/2/24,3.5742
2010/2/25,3.5737
2010/2/26,3.5252
2010/3/1,3.4867
2010/3/2,3.4716
2010/3/3,3.448
2010/3/4,3.4603
2010/3/5,3.4977
2010/3/8,3.4678
2010/3/9,3.4758
2010/3/10,3.4774
2010/3/11,3.4935
2010/3/12,3.4956
2010/3/15,3.5213
2010/3/16,3.4876
2010/3/17,3.4828
2010/3/18,3.4655
2010/3/19,3.4402
2010/3/22,3.4622
2010/3/23,3.4774
2010/3/24,3.4635
2010/3/25,3.4627
2010/3/26,3.4727
2010/3/29,3.4985
2010/3/30,3.4898
2010/3/31,3.4976
2010/4/1,3.5123
2010/4/2,3.5095
2010/4/6,3.5338
2010/4/7,3.5497
2010/4/8,3.5564
2010/4/9,3.5696
2010/4/12,3.5613
2010/4/13,3.55
2010/4/14,3.5338
2010/4/15,3.5319
2010/4/16,3.5283
2010/4/19,3.5042
2010/4/20,3.4895
2010/4/21,3.4725
2010/4/22,3.482
2010/4/23,3.4598
2010/4/26,3.4512
2010/4/27,3.4581
2010/4/28,3.4207
2010/4/29,3.4339
2010/4/30,3.4357
2010/5/4,3.4408
2010/5/5,3.4358
2010/5/6,3.4322
2010/5/7,3.3947
2010/5/10,3.3995
2010/5/11,3.3958
2010/5/12,3.3762
2010/5/13,3.3757
2010/5/14,3.3816
2010/5/17,3.3418
2010/5/18,3.3223
2010/5/19,3.3078
2010/5/20,3.2592
2010/5/21,3.2824
2010/5/24,3.3126
2010/5/25,3.3139
2010/5/26,3.3029
2010/5/27,3.3108
2010/5/28,3.3021
2010/5/31,3.355
2010/6/1,3.3175
2010/6/2,3.3239
2010/6/3,3.3029
2010/6/4,3.3263
2010/6/7,3.3193
2010/6/8,3.3096
2010/6/9,3.3294
2010/6/10,3.3511
2010/6/11,3.3712
2010/6/17,3.3663
2010/6/18,3.4046
2010/6/21,3.4112
2010/6/22,3.3948
2010/6/23,3.4087
2010/6/24,3.4131
2010/6/25,3.406
2010/6/28,3.3821
2010/6/29,3.3799
2010/6/30,3.3675
2010/7/1,3.3707
2010/7/2,3.3319
2010/7/5,3.3326
2010/7/6,3.3362
2010/7/7,3.2942
2010/7/8,3.2982
2010/7/9,3.3014
2010/7/12,3.3076
2010/7/13,3.2793
2010/7/14,3.2768
2010/7/15,3.2701
2010/7/16,3.277
2010/7/19,3.2866
2010/7/20,3.2643
2010/7/21,3.2888
2010/7/22,3.2848
2010/7/23,3.287
2010/7/26,3.2927
2010/7/27,3.3092
2010/7/28,3.3117
2010/7/29,3.3177
2010/7/30,3.3194
2010/8/2,3.3297
2010/8/3,3.3263
2010/8/4,3.3384
2010/8/5,3.3309
2010/8/6,3.3123
2010/8/9,3.3212
2010/8/10,3.3137
2010/8/11,3.3155
2010/8/12,3.2777
2010/8/13,3.285
2010/8/16,3.2843
2010/8/17,3.2928
2010/8/18,3.2848
2010/8/19,3.2873
2010/8/20,3.3083
2010/8/23,3.298
2010/8/24,3.2979
2010/8/25,3.2894
2010/8/26,3.2942
2010/8/27,3.2892
2010/8/30,3.2527
2010/8/31,3.292
2010/9/1,3.2921
2010/9/2,3.29
2010/9/3,3.3019
2010/9/6,3.3088
2010/9/7,3.3074
2010/9/8,3.3182
2010/9/9,3.3147
2010/9/10,3.3337
2010/9/13,3.3443
2010/9/14,3.3601
2010/9/15,3.3691
2010/9/16,3.3579
2010/9/17,3.3706
2010/9/20,3.3678
2010/9/21,3.3712
2010/9/27,3.3712
2010/9/28,3.3777
2010/9/29,3.3763
2010/9/30,3.3778
2010/10/8,3.3742
2010/10/11,3.4127
2010/10/12,3.4385
2010/10/13,3.4271
2010/10/14,3.4333
2010/10/15,3.4366
2010/10/18,3.4529
2010/10/19,3.4517
2010/10/20,3.533
2010/10/21,3.6464
2010/10/22,3.6473
2010/10/25,3.6178
2010/10/26,3.6549
2010/10/27,3.6565
2010/10/28,3.6345
2010/10/29,3.6721
2010/11/1,3.6764
2010/11/2,3.6726
2010/11/3,3.7349
2010/11/4,3.7676
2010/11/5,3.7712
2010/11/8,3.7956
2010/11/9,3.8142
2010/11/10,3.8914
2010/11/11,3.9593
2010/11/12,3.9355
2010/11/15,3.9568
2010/11/16,3.9389
2010/11/17,3.9516
2010/11/18,3.8817
2010/11/19,3.8775
2010/11/22,3.9509
2010/11/23,3.9833
2010/11/24,3.9529
2010/11/25,3.9671
2010/11/26,4.0009
2010/11/29,4.0069
2010/11/30,3.9841
2010/12/1,3.9575
2010/12/2,3.9088
2010/12/3,3.8876
2010/12/6,3.8913
2010/12/7,3.8819
2010/12/8,3.8886
2010/12/9,3.9144
2010/12/10,3.8985
2010/12/13,3.8769
2010/12/14,3.9025
2010/12/15,3.8831
2010/12/16,3.8647
2010/12/17,3.8529
2010/12/20,3.8421
2010/12/22,3.8466
2010/12/23,3.8702
2010/12/24,3.8597
2010/12/27,3.9359
2010/12/28,3.9398
2010/12/29,3.9437
2010/12/30,3.9305
2010/12/31,3.8962
2011/1/4,3.8534
2011/1/5,3.8409
2011/1/6,3.841
2011/1/7,3.8704
2011/1/10,3.8517
2011/1/11,3.8819
2011/1/12,3.8803
2011/1/13,3.8961
2011/1/14,3.9193
2011/1/17,3.9106
2011/1/18,3.9784
2011/1/19,3.974
2011/1/20,3.9897
2011/1/21,3.9713
2011/1/24,4.0135
2011/1/25,4.0122
2011/1/26,4.0161
2011/1/27,4.0125
2011/1/28,4.0144
2011/1/31,4.0144
2011/2/1,3.9989
2011/2/9,4.1195
2011/2/10,4.1106
2011/2/11,4.0877
2011/2/14,4.0208
2011/2/15,4.0431
2011/2/16,4.0221
2011/2/17,4.0407
2011/2/18,4.0326
2011/2/21,4.0427
2011/2/22,4.0459
2011/2/23,3.9883
2011/2/24,3.956
2011/2/25,3.9546
2011/2/28,3.934
2011/3/1,3.9283
2011/3/2,3.9241
2011/3/3,3.9246
2011/3/4,3.9291
2011/3/7,3.9375
2011/3/8,3.926
2011/3/9,3.9008
2011/3/10,3.9251
2011/3/11,3.9362
2011/3/14,3.8971
2011/3/15,3.8465
2011/3/16,3.858
2011/3/17,3.8462
2011/3/18,3.8515
2011/3/21,3.905
2011/3/22,3.9006
2011/3/23,3.907
2011/3/24,3.8816
2011/3/25,3.8739
2011/3/28,3.8797
2011/3/29,3.9057
2011/3/30,3.9095
2011/3/31,3.906
2011/4/1,3.9026
2011/4/6,3.9234
2011/4/7,3.9142
2011/4/8,3.9047
2011/4/11,3.8937
2011/4/12,3.8756
2011/4/13,3.8659
2011/4/14,3.8704
2011/4/15,3.8662
2011/4/18,3.8954
2011/4/19,3.8839
2011/4/20,3.8915
2011/4/21,3.8877
2011/4/22,3.8923
2011/4/25,3.8973
2011/4/26,3.8972
2011/4/27,3.8893
2011/4/28,3.8743
2011/4/29,3.8652
2011/5/3,3.8686
2011/5/4,3.8653
2011/5/5,3.865
2011/5/6,3.8348
2011/5/9,3.8311
2011/5/10,3.8393
2011/5/11,3.8353
2011/5/12,3.8314
2011/5/13,3.8287
2011/5/16,3.843
2011/5/17,3.8417
2011/5/18,3.8394
2011/5/19,3.8409
2011/5/20,3.8407
2011/5/23,3.8478
2011/5/24,3.847
2011/5/25,3.8499
2011/5/26,3.8414
2011/5/27,3.8276
2011/5/30,3.8381
2011/5/31,3.8436
2011/6/1,3.8367
2011/6/2,3.8454
2011/6/3,3.8437
2011/6/7,3.8492
2011/6/8,3.8629
2011/6/9,3.8736
2011/6/10,3.8929
2011/6/13,3.902
2011/6/14,3.9274
2011/6/15,3.9963
2011/6/16,3.9832
2011/6/17,3.9824
2011/6/20,3.9372
2011/6/21,3.9032
2011/6/22,3.9339
2011/6/23,3.9453
2011/6/24,3.872
2011/6/27,3.8721
2011/6/28,3.882
2011/6/29,3.8867
2011/6/30,3.8853
2011/7/1,3.8827
2011/7/4,3.8811
2011/7/5,3.8878
2011/7/6,3.9166
2011/7/7,3.8948
2011/7/8,3.8878
2011/7/11,3.8884
2011/7/12,3.8886
2011/7/13,3.898
2011/7/14,3.9265
2011/7/15,3.9257
2011/7/18,3.9634
2011/7/19,4.0143
2011/7/20,4.076
2011/7/21,4.095
2011/7/22,4.0468
2011/7/25,4.0625
2011/7/26,4.071
2011/7/27,4.0799
2011/7/28,4.0631
2011/7/29,4.0443
2011/8/1,4.0609
2011/8/2,4.0618
2011/8/3,4.1307
2011/8/4,4.0945
2011/8/5,4.0388
2011/8/8,3.9986
2011/8/9,3.9512
2011/8/10,3.974
2011/8/11,3.932
2011/8/12,3.9325
2011/8/15,3.9273
2011/8/16,3.9418
2011/8/17,3.9527
2011/8/18,3.9598
2011/8/19,3.9394
2011/8/22,3.9389
2011/8/23,3.947
2011/8/24,3.962
2011/8/25,3.9861
2011/8/26,3.9963
2011/8/29,4.0978
2011/8/30,4.1201
2011/8/31,4.1022
2011/9/1,4.0848
2011/9/2,4.0673
2011/9/5,4.051
2011/9/6,4.0105
2011/9/7,4.0479
2011/9/8,4.0579
2011/9/9,4.0444
2011/9/13,4.0237
2011/9/14,4.0365
2011/9/15,4.0478
2011/9/16,4.0756
2011/9/19,4.08
2011/9/20,4.0808
2011/9/21,4.09
2011/9/22,4.0673
2011/9/23,3.9466
2011/9/26,3.8947
2011/9/27,3.9347
2011/9/28,3.9338
2011/9/29,3.9009
2011/9/30,3.8661
2011/10/10,3.7826
2011/10/11,3.7816
2011/10/12,3.8038
2011/10/13,3.8247
2011/10/14,3.7733
2011/10/17,3.7948
2011/10/18,3.7542
2011/10/19,3.7492
2011/10/20,3.7392
2011/10/21,3.7483
2011/10/24,3.7595
2011/10/25,3.8106
2011/10/26,3.8056
2011/10/27,3.8192
2011/10/28,3.7984
2011/10/31,3.7777
2011/11/1,3.7577
2011/11/2,3.7462
2011/11/3,3.7392
2011/11/4,3.7293
2011/11/7,3.7443
2011/11/8,3.7114
2011/11/9,3.6575
2011/11/10,3.595
2011/11/11,3.6219
2011/11/14,3.6113
2011/11/15,3.6796
2011/11/16,3.6656
2011/11/17,3.6578
2011/11/18,3.6581
2011/11/21,3.6682
2011/11/22,3.6543
2011/11/23,3.6133
2011/11/24,3.6287
2011/11/25,3.6347
2011/11/28,3.6605
2011/11/29,3.6469
2011/11/30,3.6232
2011/12/1,3.5253
2011/12/2,3.5009
2011/12/5,3.4662
2011/12/6,3.48
2011/12/7,3.4806
2011/12/8,3.4989
2011/12/9,3.4805
2011/12/12,3.4868
2011/12/13,3.4885
2011/12/14,3.4933
2011/12/15,3.4929
2011/12/16,3.4701
2011/12/19,3.475
2011/12/20,3.4734
2011/12/21,3.4733
2011/12/22,3.4799
2011/12/23,3.4765
2011/12/26,3.48
2011/12/27,3.463
2011/12/28,3.4572
2011/12/29,3.4552
2011/12/30,3.436
2012/1/4,3.4498
2012/1/5,3.4498
2012/1/6,3.4155
2012/1/9,3.4008
2012/1/10,3.4375
2012/1/11,3.4195
2012/1/12,3.4156
2012/1/13,3.4249
2012/1/16,3.4279
2012/1/17,3.4233
2012/1/18,3.4093
2012/1/19,3.3982
2012/1/20,3.3985
2012/1/30,3.4137
2012/1/31,3.4207
2012/2/1,3.4476
2012/2/2,3.4582
2012/2/3,3.459
2012/2/6,3.4953
2012/2/7,3.4914
2012/2/8,3.5145
2012/2/9,3.5466
2012/2/10,3.533
2012/2/13,3.5225
2012/2/14,3.5291
2012/2/15,3.5415
2012/2/16,3.5477
2012/2/17,3.5431
2012/2/20,3.5231
2012/2/21,3.5347
2012/2/22,3.5362
2012/2/23,3.5351
2012/2/24,3.5259
2012/2/27,3.5549
2012/2/28,3.5527
2012/2/29,3.5418
2012/3/1,3.5566
2012/3/2,3.5693
2012/3/5,3.5628
2012/3/6,3.5579
2012/3/7,3.5526
2012/3/8,3.539
2012/3/9,3.5362
2012/3/12,3.5367
2012/3/13,3.5442
2012/3/14,3.5499
2012/3/15,3.5616
2012/3/16,3.5534
2012/3/19,3.5634
2012/3/20,3.5764
2012/3/21,3.5688
2012/3/22,3.5618
2012/3/23,3.5414
2012/3/26,3.5427
2012/3/27,3.5509
2012/3/28,3.5272
2012/3/29,3.5144
2012/3/30,3.5027
2012/4/5,3.5233
2012/4/6,3.5189
2012/4/9,3.5353
2012/4/10,3.5405
2012/4/11,3.5302
2012/4/12,3.5459
2012/4/13,3.5389
2012/4/16,3.5345
2012/4/17,3.5364
2012/4/18,3.5499
2012/4/19,3.5474
2012/4/20,3.5411
2012/4/23,3.5467
2012/4/24,3.5382
2012/4/25,3.5387
2012/4/26,3.5418
2012/4/27,3.5401
2012/5/2,3.5403
2012/5/3,3.5431
2012/5/4,3.5382
2012/5/7,3.5341
2012/5/8,3.5351
2012/5/9,3.5251
2012/5/10,3.5176
2012/5/11,3.4863
2012/5/14,3.4635
2012/5/15,3.4105
2012/5/16,3.3753
2012/5/17,3.4089
2012/5/18,3.3919
2012/5/21,3.4166
2012/5/22,3.3986
2012/5/23,3.3975
2012/5/24,3.352
2012/5/25,3.3246
2012/5/28,3.3613
2012/5/29,3.3842
2012/5/30,3.385
2012/5/31,3.3559
2012/6/1,3.3503
2012/6/4,3.3574
2012/6/5,3.37
2012/6/6,3.3779
2012/6/7,3.3796
2012/6/8,3.3234
2012/6/11,3.3669
2012/6/12,3.3775
2012/6/13,3.3948
2012/6/14,3.4017
2012/6/15,3.3988
2012/6/18,3.4225
2012/6/19,3.4143
2012/6/20,3.4145
2012/6/21,3.3956
2012/6/25,3.3782
2012/6/26,3.3753
2012/6/27,3.3392
2012/6/28,3.3348
2012/6/29,3.3329
2012/7/2,3.3457
2012/7/3,3.3292
2012/7/4,3.3297
2012/7/5,3.3282
2012/7/6,3.3021
2012/7/9,3.2754
2012/7/10,3.2503
2012/7/11,3.2425
2012/7/12,3.2425
2012/7/13,3.2647
2012/7/16,3.2849
2012/7/17,3.2997
2012/7/18,3.276
2012/7/19,3.2923
2012/7/20,3.2875
2012/7/23,3.2813
2012/7/24,3.2869
2012/7/25,3.2833
2012/7/26,3.2844
2012/7/27,3.2886
2012/7/30,3.2856
2012/7/31,3.2987
2012/8/1,3.2989
2012/8/2,3.2963
2012/8/3,3.2967
2012/8/6,3.3139
2012/8/7,3.3358
2012/8/8,3.3479
2012/8/9,3.2999
2012/8/10,3.2842
2012/8/13,3.3101
2012/8/14,3.3281
2012/8/15,3.344
2012/8/16,3.3552
2012/8/17,3.3298
2012/8/20,3.3598
2012/8/21,3.3614
2012/8/22,3.3973
2012/8/23,3.3734
2012/8/24,3.3501
2012/8/27,3.3573
2012/8/28,3.3649
2012/8/29,3.3986
2012/8/30,3.4008
2012/8/31,3.4009
2012/9/3,3.4034
2012/9/4,3.3917
2012/9/5,3.3979
2012/9/6,3.3965
2012/9/7,3.4265
2012/9/10,3.4767
2012/9/11,3.4722
2012/9/12,3.492
2012/9/13,3.4813
2012/9/14,3.5482
2012/9/17,3.5687
2012/9/18,3.5008
2012/9/19,3.511
2012/9/20,3.5122
2012/9/21,3.4988
2012/9/24,3.4816
2012/9/25,3.4673
2012/9/26,3.4589
2012/9/27,3.4434
2012/9/28,3.4604
2012/10/8,3.5043
2012/10/9,3.496
2012/10/10,3.4961
